,OrderID,ClientName,MonthNum,Hour,Minute,Day,Prods,CliAvgSenti,SpAvgSenti,QtyOrdered,Sales
16702,17703,Client0,12,17,26,6,"prod1,prod1,prod6,prod1",0.6,0.4,14,9100
16703,17704,Client2,12,23,22,2,"prod3,prod2,prod2",0.6,1.0,18,8800
16704,17705,Client6,12,20,40,2,"prod4,prod8,prod10,prod2",0.6,0.8,19,9700
16705,17706,Client0,12,9,5,1,"prod2,prod12,prod12",0.4,0.8,10,4100
16706,17707,Client0,12,14,39,2,"prod2,prod11,prod6",0.2,0.0,6,3500
16707,17708,Client8,12,8,38,1,"prod2,prod12,prod11",0.6,0.4,15,7500
16708,17709,Client2,12,16,36,3,"prod10,prod2,prod15,prod8",0.8,0.8,11,6000
16709,17710,Client4,12,13,58,4,"prod8,prod7,prod8",0.6,1.0,19,5400
16710,17711,Client9,12,17,16,1,"prod1,prod3,prod2,prod3",0.6,0.8,16,5600
16711,17712,Client5,12,15,30,5,"prod15,prod15",0.6,0.4,4,4000
16712,17713,Client2,12,12,33,1,"prod1,prod6,prod11,prod13",0.2,0.6,17,9100
16713,17714,Client1,12,14,24,4,"prod6,prod2,prod1",0.4,1.0,13,8000
16714,17715,Client2,12,16,45,2,"prod9,prod5,prod15",0.2,0.2,11,9500
16715,17716,Client2,12,19,34,1,"prod6,prod13,prod13",0.2,0.2,15,3400
16716,17717,Client0,12,17,35,6,"prod11,prod12,prod7",0.6,0.2,15,6200
16717,17718,Client0,12,14,48,1,"prod3,prod12,prod1",0.6,0.2,10,6000
16718,17719,Client1,12,7,58,6,"prod13,prod1,prod12",0.8,0.0,11,6000
16719,17720,Client4,12,19,35,0,"prod13,prod7,prod11",0.6,0.6,14,5800
16720,17721,Client9,12,20,33,5,"prod11,prod10,prod9",0.6,0.2,10,3300
16721,17722,Client0,12,14,24,6,"prod14,prod10,prod9",0.6,0.8,13,4000
16722,17723,Client2,12,18,8,2,"prod2,prod15,prod12",0.4,0.2,9,5500
16723,17724,Client8,12,7,51,2,"prod11,prod2,prod3",0.8,0.6,9,3200
16724,17725,Client0,12,9,31,6,"prod13,prod3,prod1",0.6,0.6,16,7900
16725,17726,Client0,12,11,59,2,"prod15,prod2,prod1,prod11",0.4,0.8,24,14300
16726,17727,Client2,12,13,12,6,"prod1,prod15",0.6,0.4,3,2700
16727,17728,Client9,12,19,55,5,"prod11,prod4,prod9",0.8,0.6,8,5500
16728,17729,Client5,12,19,32,3,"prod10,prod2,prod2,prod6",0.8,0.4,12,7000
16729,17730,Client4,12,12,22,6,"prod11,prod13,prod15",0.6,0.6,19,9800
16730,17731,Client4,12,21,10,6,"prod15,prod3,prod3,prod10",0.2,0.6,20,10900
16731,17732,Client9,12,14,35,4,"prod9,prod11,prod1",0.8,0.4,3,1400
16732,17733,Client4,12,11,39,5,"prod10,prod10",0.4,0.4,4,4000
16733,17734,Client8,12,14,29,6,"prod2,prod5,prod11",0.4,0.6,11,8600
16734,17735,Client4,12,22,27,5,"prod9,prod5,prod2",0.2,0.4,19,12300
16735,17736,Client8,12,11,58,0,"prod2,prod13,prod7",0.4,0.2,14,5100
16736,17737,Client0,12,0,53,0,"prod2,prod14,prod11",0.4,0.6,12,3600
16737,17738,Client2,12,20,48,3,"prod1,prod2,prod1,prod2",0.4,0.6,21,12100
16738,17739,Client0,12,20,54,5,"prod6,prod13,prod15",0.8,0.8,7,3400
16739,17740,Client5,12,13,32,1,"prod11,prod1,prod12",0.8,0.4,19,10800
16740,17741,Client0,12,20,24,6,"prod1,prod12,prod15,prod9",0.2,0.8,19,9100
16741,17742,Client1,12,9,28,6,"prod2,prod1,prod15",0.4,0.2,15,12400
16742,17743,Client3,12,12,15,3,"prod1,prod13,prod10,prod12",0.4,0.6,10,5900
16743,17744,Client7,12,12,8,5,"prod10,prod15",0.4,0.2,7,7000
16744,17745,Client8,12,15,5,1,"prod6,prod7,prod5",0.4,0.4,7,3500
16745,17746,Client3,12,11,9,4,"prod1,prod1,prod13,prod1",0.6,0.6,6,3700
16746,17747,Client0,12,9,48,6,"prod3,prod6,prod12",0.0,1.0,12,6500
16747,17748,Client9,12,20,43,3,"prod3,prod13,prod2",0.8,0.4,7,2700
16748,17749,Client0,12,17,46,2,"prod13,prod3,prod15",0.6,0.8,13,9400
16749,17750,Client4,12,22,44,0,"prod1,prod14,prod1,prod2",0.4,0.0,29,12500
16750,17751,Client1,12,5,21,1,"prod12,prod12,prod10",0.4,0.4,13,11200
16751,17752,Client8,12,10,38,4,"prod14,prod10,prod8",0.4,1.0,6,3500
16752,17753,Client5,12,21,9,1,"prod15,prod1,prod13,prod2",0.4,0.6,10,3600
16753,17754,Client0,12,16,12,0,"prod3,prod10,prod2",0.2,0.6,3,1800
16754,17755,Client7,12,23,36,5,"prod5,prod11,prod15,prod7",0.6,0.8,19,12700
16755,17756,Client9,12,15,20,1,"prod5,prod5",0.4,0.4,2,1800
16756,17757,Client2,12,12,45,2,"prod2,prod12,prod11",0.8,0.6,14,6300
16757,17758,Client8,12,7,58,1,"prod7,prod2,prod15",0.4,0.6,16,13400
16758,17759,Client4,12,23,51,0,"prod13,prod5,prod11",0.6,0.4,15,9500
16759,17760,Client3,12,19,32,6,"prod1,prod12,prod13,prod15",0.4,0.8,20,13900
16760,17761,Client0,12,16,39,2,"prod3,prod15,prod6",0.4,0.6,10,6100
16761,17762,Client4,12,19,27,3,"prod15,prod12,prod12,prod2",0.0,0.6,28,12700
16762,17763,Client8,12,9,22,1,"prod8,prod14,prod4",0.6,1.0,12,3400
16763,17764,Client7,12,15,16,2,"prod5,prod2,prod3,prod4",0.8,0.8,16,8400
16764,17765,Client0,12,12,9,2,"prod6,prod9,prod3",0.8,0.8,22,4700
16765,17766,Client8,12,23,5,0,"prod12,prod2,prod5",0.8,0.6,14,8100
16766,17767,Client1,12,13,5,0,"prod15,prod5",0.2,0.4,8,7300
16767,17768,Client0,12,13,46,2,"prod8,prod3,prod6",0.2,0.6,15,5900
16768,17769,Client1,12,14,35,1,"prod1,prod2,prod14,prod3",0.6,0.2,15,3900
16769,17770,Client0,12,13,17,3,"prod2,prod2,prod9",0.6,0.4,6,2600
16770,17771,Client0,12,22,7,0,"prod15,prod10",0.8,0.8,9,9000
16771,17772,Client1,12,19,10,6,"prod1,prod15",0.4,0.6,6,5700
16772,17773,Client9,12,18,6,0,"prod4,prod2,prod9,prod2",0.8,0.2,13,4800
16773,17774,Client1,12,17,12,4,"prod11,prod10,prod3",0.6,0.4,17,12400
16774,17775,Client2,12,18,31,2,"prod4,prod8,prod2,prod5",0.6,0.0,21,11000
16775,17776,Client3,12,16,45,6,"prod11,prod1,prod12",0.8,0.6,17,8500
16776,17777,Client8,12,15,39,6,"prod15,prod15",0.4,0.2,5,5000
16777,17778,Client2,12,8,20,1,"prod15,prod10",0.2,0.6,8,8000
16778,17779,Client6,12,21,1,6,"prod14,prod6,prod10",0.4,0.8,13,10100
16779,17780,Client8,12,16,30,1,"prod15,prod5",0.8,0.4,6,5500
16780,17781,Client2,12,15,4,5,"prod1,prod2,prod5,prod1",0.8,0.8,14,9200
16781,17782,Client2,12,1,5,5,"prod2,prod13,prod12",0.6,0.4,16,5700
16782,17783,Client0,12,18,53,6,"prod3,prod14,prod4",0.4,0.8,23,10200
16783,17784,Client4,12,14,30,6,"prod1,prod15",0.6,0.2,2,1700
16784,17785,Client8,12,16,49,3,"prod12,prod9,prod12",0.6,0.4,5,1700
16785,17786,Client8,12,17,43,6,"prod14,prod10,prod12",1.0,0.4,13,8500
16786,17787,Client8,12,17,28,5,"prod15,prod12,prod4,prod15",0.2,0.4,22,15200
16787,17788,Client8,12,19,20,0,"prod9,prod2,prod15",0.4,0.4,20,14600
16788,17789,Client0,12,0,1,2,"prod5,prod10",0.4,0.8,4,3900
16789,17790,Client0,12,11,16,3,"prod15,prod5",0.6,0.6,4,3700
16790,17791,Client8,12,11,0,0,"prod11,prod12,prod11",0.2,0.8,10,4800
16791,17792,Client2,12,17,54,4,"prod13,prod5,prod3",0.6,0.6,7,3800
16792,17793,Client8,12,11,21,4,"prod2,prod13,prod2",0.4,0.4,19,6200
16793,17794,Client0,12,17,39,3,"prod5,prod14,prod13,prod3",0.4,0.2,18,4000
16794,17795,Client4,12,14,22,3,"prod12,prod2,prod13",0.4,0.4,9,3200
16795,17796,Client9,12,20,47,3,"prod6,prod12,prod2",0.4,0.0,18,8400
16796,17797,Client5,12,22,10,0,"prod10,prod4",0.4,0.4,10,8200
16797,17798,Client0,12,22,12,0,"prod6,prod2,prod3",0.4,0.4,11,5000
16798,17799,Client9,12,20,28,0,"prod15,prod5",0.8,1.0,2,1900
16799,17800,Client1,12,9,46,4,"prod12,prod4,prod14",0.4,0.6,12,7800
16800,17801,Client0,12,6,54,0,"prod15,prod13,prod12,prod15",0.4,0.2,23,14800
16801,17802,Client1,12,16,59,1,"prod10,prod5",0.4,0.4,8,7300
16802,17803,Client4,12,17,56,6,"prod15,prod6,prod1,prod1",0.6,0.6,13,9300
16803,17804,Client0,12,9,26,1,"prod15,prod15",0.6,0.6,5,5000
16804,17805,Client1,12,13,56,1,"prod12,prod15,prod13",0.4,0.6,19,11200
16805,17806,Client6,12,0,16,5,"prod1,prod11,prod15,prod10",0.6,0.4,25,21100
16806,17807,Client5,12,21,55,0,"prod13,prod15,prod12",0.4,0.4,11,5400
16807,17808,Client5,12,11,50,2,"prod3,prod9,prod4",0.2,0.8,14,4400
16808,17809,Client6,12,11,3,1,"prod13,prod14,prod15",0.0,0.6,14,4200
16809,17810,Client1,12,21,33,0,"prod12,prod1,prod3",0.8,0.6,9,3200
16810,17811,Client9,12,15,42,0,"prod4,prod12,prod1,prod15",0.2,0.4,23,14400
16811,17812,Client1,12,9,50,6,"prod15,prod2,prod3,prod1",0.6,0.4,11,6800
16812,17813,Client8,12,15,12,4,"prod15,prod2,prod11,prod6",0.4,0.8,21,12600
16813,17814,Client5,12,19,7,0,"prod12,prod6,prod4",0.8,0.2,17,11400
16814,17815,Client0,12,4,32,1,"prod3,prod13,prod1",0.6,0.6,17,9000
16815,17816,Client6,12,23,39,5,"prod1,prod9,prod12,prod15",0.4,0.2,22,13600
16816,17817,Client1,12,14,2,0,"prod7,prod7,prod2",0.4,0.4,11,4500
16817,17818,Client5,12,8,12,2,"prod13,prod15,prod2",0.6,0.6,23,16700
16818,17819,Client5,12,21,55,3,"prod5,prod15",0.8,0.2,3,2900
16819,17820,Client6,12,14,36,0,"prod14,prod11,prod10",0.4,0.8,18,13900
16820,17821,Client2,12,21,59,5,"prod1,prod9,prod2,prod2",0.8,0.8,7,2500
16821,17822,Client9,12,21,1,2,"prod4,prod5",0.4,0.8,3,2600
16822,17823,Client8,12,13,25,3,"prod1,prod3,prod1,prod12",0.4,0.6,15,6600
16823,17824,Client9,12,20,4,6,"prod9,prod4,prod5",0.6,0.6,10,7900
16824,17825,Client2,12,18,35,5,"prod15,prod3,prod15,prod1",0.4,0.6,19,10800
16825,17826,Client1,12,13,55,3,"prod2,prod12,prod1",0.4,0.0,15,8500
16826,17827,Client8,12,9,40,3,"prod12,prod5,prod15",0.4,0.6,14,12800
16827,17828,Client2,12,0,17,5,"prod5,prod13,prod15,prod4",0.4,1.0,9,6300
16828,17829,Client2,12,10,58,5,"prod5,prod2,prod2,prod13",0.4,0.2,21,7900
16829,17830,Client0,12,13,48,4,"prod1,prod1,prod13,prod12",0.6,0.4,25,13200
16830,17831,Client2,12,17,55,3,"prod2,prod4,prod3",0.4,0.2,22,12300
16831,17832,Client3,12,11,48,4,"prod9,prod2,prod2",0.8,0.6,12,5600
16832,17833,Client3,12,9,35,3,"prod10,prod3,prod14,prod14",0.4,0.4,19,4800
16833,17834,Client8,12,14,15,5,"prod7,prod12,prod1",0.8,0.6,5,2300
16834,17835,Client9,12,0,28,0,"prod1,prod15",1.0,0.8,7,6700
16835,17836,Client3,12,10,31,6,"prod13,prod13,prod14",1.0,0.2,14,2000
16836,17837,Client9,12,16,0,2,"prod5,prod2,prod12,prod15",0.4,0.6,26,16600
16837,17838,Client0,12,19,19,2,"prod14,prod10,prod14",0.6,0.8,21,12000
16838,17839,Client0,12,13,17,5,"prod4,prod1,prod10,prod6",0.2,0.2,14,10400
16839,17840,Client1,12,20,35,1,"prod13,prod14,prod3",0.0,0.6,17,3200
16840,17841,Client4,12,14,59,2,"prod6,prod7,prod3",0.4,0.8,19,6900
16841,17842,Client0,12,20,33,4,"prod4,prod13,prod9,prod4",0.6,0.8,11,4300
16842,17843,Client9,12,23,5,3,"prod1,prod10",0.8,0.6,11,10700
16843,17844,Client0,12,17,32,3,"prod12,prod4,prod4",0.4,0.6,16,12400
16844,17845,Client1,12,9,3,4,"prod2,prod10,prod14",0.6,0.4,17,8400
16845,17846,Client8,12,3,9,5,"prod9,prod10,prod2",1.0,0.4,19,13600
16846,17847,Client0,12,7,48,5,"prod12,prod3,prod1",0.0,0.6,12,5700
16847,17848,Client8,12,2,49,3,"prod3,prod3,prod13",0.6,0.4,17,4300
16848,17849,Client8,12,19,20,4,"prod2,prod12,prod3",0.8,0.8,20,7100
16849,17850,Client9,12,0,21,4,"prod1,prod13,prod8,prod12",0.6,0.4,14,4300
16850,17851,Client4,12,20,25,5,"prod13,prod1,prod14",0.6,0.0,6,2500
16851,17852,Client5,12,22,28,1,"prod1,prod9,prod4,prod2",0.6,0.2,25,8900
16852,17853,Client2,12,19,26,3,"prod1,prod1,prod3,prod1",0.4,0.4,15,9700
16853,17854,Client8,12,7,15,0,"prod15,prod12,prod9,prod12",0.6,0.4,30,9600
16854,17855,Client3,12,21,7,6,"prod1,prod2,prod1,prod14",0.2,0.8,20,7600
16855,17856,Client0,12,22,18,1,"prod15,prod15",0.4,0.6,12,12000
16856,17857,Client0,12,12,18,5,"prod2,prod14,prod14",0.6,0.6,16,2000
16857,17858,Client0,12,12,14,5,"prod1,prod4",1.0,0.6,5,3900
16858,17859,Client3,12,20,6,4,"prod9,prod3,prod11",0.8,0.4,9,4000
16859,17860,Client0,12,7,33,4,"prod1,prod2,prod1,prod10",0.4,0.8,20,14100
16860,17861,Client4,12,23,13,1,"prod14,prod12,prod4",0.4,0.6,15,10100
16861,17862,Client5,12,20,51,5,"prod1,prod1,prod5,prod11",0.8,0.2,13,8700
16862,17863,Client2,12,11,38,2,"prod3,prod9,prod4",0.6,0.8,5,2800
16863,17864,Client4,12,14,41,2,"prod2,prod13,prod1",1.0,0.2,14,7600
16864,17865,Client9,12,18,9,0,"prod9,prod12,prod10",0.2,0.4,14,6500
16865,17866,Client0,12,20,40,4,"prod15,prod5",0.6,0.6,2,1900
16866,17867,Client4,12,23,31,3,"prod1,prod4",0.0,0.4,8,6300
16867,17868,Client3,12,2,20,4,"prod2,prod13,prod3",0.6,0.0,14,3800
16868,17869,Client8,12,18,51,1,"prod7,prod14,prod6",0.6,0.8,8,2100
16869,17870,Client5,12,21,17,6,"prod9,prod3,prod1",0.2,0.4,14,6000
16870,17871,Client5,12,21,27,6,"prod15,prod15",0.6,0.6,12,12000
16871,17872,Client3,12,11,10,1,"prod10,prod15",0.4,0.0,8,8000
16872,17873,Client9,12,10,22,4,"prod12,prod12,prod13",0.4,0.8,18,5200
16873,17874,Client0,12,21,27,4,"prod13,prod13,prod12",0.6,0.6,8,2000
16874,17875,Client5,12,10,33,4,"prod1,prod15",0.4,0.4,12,11700
16875,17876,Client0,12,1,32,1,"prod3,prod15,prod6",0.6,0.2,9,7100
16876,17877,Client5,12,11,58,0,"prod10,prod9,prod14,prod14",0.4,0.2,28,3700
16877,17878,Client4,12,17,57,2,"prod3,prod12,prod10",0.8,0.6,12,10700
16878,17879,Client8,12,16,19,0,"prod11,prod15,prod9",0.4,0.6,19,10500
16879,17880,Client5,12,9,0,2,"prod13,prod9,prod14",0.6,0.4,18,1900
16880,17881,Client6,12,10,52,0,"prod3,prod15,prod1",0.0,0.2,11,8200
16881,17882,Client0,12,9,30,4,"prod12,prod13,prod4",0.4,0.6,8,5400
16882,17883,Client2,12,22,47,2,"prod7,prod6,prod4",0.2,0.8,15,10400
16883,17884,Client9,12,15,9,1,"prod1,prod12,prod15,prod1",0.8,0.2,20,13400
16884,17885,Client0,12,1,16,1,"prod14,prod12,prod1",0.2,0.6,17,8000
16885,17886,Client0,12,1,24,6,"prod3,prod1,prod8",0.2,0.4,11,6800
16886,17887,Client5,12,11,13,1,"prod15,prod3,prod4,prod13",0.8,0.6,30,13600
16887,17888,Client1,12,19,1,0,"prod15,prod1,prod14,prod2",0.4,0.4,23,10200
16888,17889,Client1,12,21,46,0,"prod10,prod1,prod13,prod12",0.2,0.6,20,8200
16889,17890,Client1,12,0,3,4,"prod14,prod13,prod3",0.6,0.4,8,1900
16890,17891,Client2,12,0,15,0,"prod15,prod14,prod3,prod13",0.6,0.6,16,3900
16891,17892,Client3,12,5,7,2,"prod2,prod15,prod5",0.6,0.6,14,13100
16892,17893,Client0,12,2,47,1,"prod9,prod9,prod13",0.6,0.8,9,1200
16893,17894,Client1,12,19,56,6,"prod6,prod10,prod15",0.2,0.6,14,13600
16894,17895,Client7,12,15,20,1,"prod12,prod10,prod1",0.2,0.6,12,11100
16895,17896,Client0,12,19,49,6,"prod6,prod6,prod15",0.4,0.4,13,10600
16896,17897,Client0,12,14,19,5,"prod11,prod3,prod1",0.6,0.8,9,4600
16897,17898,Client9,12,20,46,0,"prod5,prod9,prod4,prod15",0.2,0.4,20,14200
16898,17899,Client3,12,20,15,5,"prod10,prod15",0.2,0.6,9,9000
16899,17900,Client1,12,10,41,4,"prod1,prod14,prod4,prod3",0.6,0.8,24,10400
16900,17901,Client8,12,23,23,4,"prod8,prod3,prod14",0.8,0.2,19,4000
16901,17902,Client8,12,18,2,3,"prod14,prod5,prod6",0.2,0.2,8,4900
16902,17903,Client0,12,21,40,5,"prod1,prod2,prod15,prod1",0.6,0.6,17,12800
16903,17904,Client1,12,16,4,4,"prod5,prod1,prod11,prod15",0.2,0.0,21,17200
16904,17905,Client0,12,15,8,1,"prod3,prod11,prod1",0.6,0.2,9,5500
16905,17906,Client6,12,21,47,1,"prod13,prod4,prod3",0.6,0.4,15,7400
16906,17907,Client0,12,22,50,6,"prod10,prod6,prod2,prod1",0.8,0.6,20,13000
16907,17908,Client8,12,17,29,2,"prod12,prod12,prod10",0.4,0.8,16,10600
16908,17909,Client1,12,7,39,4,"prod7,prod12,prod9",0.6,0.6,16,5200
16909,17910,Client2,12,11,35,5,"prod12,prod3,prod15",0.4,0.4,11,6200
16910,17911,Client2,12,19,57,5,"prod2,prod13,prod3",0.8,0.8,9,2500
16911,17912,Client2,12,10,9,3,"prod14,prod14,prod1",0.6,0.8,8,2600
16912,17913,Client4,12,6,46,2,"prod2,prod14,prod15",0.4,0.8,12,4300
16913,17914,Client0,12,22,2,0,"prod14,prod4,prod3",0.8,0.2,21,11600
16914,17915,Client0,12,19,34,6,"prod4,prod10",0.8,0.2,8,7800
16915,17916,Client4,12,9,43,6,"prod10,prod14,prod3,prod12",0.4,0.6,26,8700
16916,17917,Client1,12,9,48,2,"prod3,prod1,prod11",0.0,0.6,12,7100
16917,17918,Client0,12,19,41,6,"prod13,prod12,prod2",0.4,0.4,13,5200
16918,17919,Client1,12,16,45,0,"prod3,prod7,prod9",0.4,0.2,17,3700
16919,17920,Client5,12,23,37,2,"prod15,prod1,prod12,prod6",0.4,0.4,18,10400
16920,17921,Client9,12,16,25,1,"prod15,prod10",0.4,0.4,11,11000
16921,17922,Client8,12,13,58,1,"prod6,prod10,prod12",1.0,1.0,5,4000
16922,17923,Client2,12,11,16,1,"prod6,prod12,prod3",0.4,0.4,15,5500
16923,17924,Client4,12,13,57,2,"prod12,prod9,prod13",0.8,0.8,11,1900
16924,17925,Client5,12,8,17,0,"prod1,prod15",0.6,0.4,11,10700
16925,17926,Client4,12,10,53,5,"prod14,prod9,prod13",0.6,0.6,18,2900
16926,17927,Client1,12,16,1,1,"prod14,prod12,prod5",0.4,0.6,12,7500
16927,17928,Client0,12,16,23,0,"prod7,prod12,prod3",0.8,0.6,12,4700
16928,17929,Client3,12,17,20,2,"prod1,prod14,prod13,prod15",0.2,0.8,22,12000
16929,17930,Client1,12,6,40,4,"prod4,prod15",0.2,0.2,8,7800
16930,17931,Client0,12,17,5,4,"prod14,prod14,prod10",0.6,0.4,12,10200
16931,17932,Client2,12,17,11,4,"prod15,prod4",0.4,0.2,10,8200
16932,17933,Client8,12,19,23,3,"prod12,prod15,prod14",0.6,0.4,20,9500
16933,17934,Client0,12,12,37,3,"prod15,prod1,prod12,prod3",0.6,0.8,14,6600
16934,17935,Client8,12,12,31,1,"prod15,prod10",0.2,0.6,8,8000
16935,17936,Client4,12,11,57,6,"prod1,prod14,prod6,prod1",0.2,0.4,21,9400
16936,17937,Client2,12,10,6,0,"prod15,prod15",0.2,0.6,3,3000
16937,17938,Client0,12,10,12,5,"prod11,prod3,prod5",0.8,1.0,7,4800
16938,17939,Client0,12,11,51,5,"prod6,prod13,prod1",0.6,0.6,6,2600
16939,17940,Client1,12,18,54,0,"prod11,prod10,prod1",0.2,0.2,18,14300
16940,17941,Client5,12,16,12,6,"prod10,prod3,prod3,prod10",0.4,0.6,19,14100
16941,17942,Client8,12,21,35,1,"prod1,prod3,prod1,prod3",0.2,0.4,18,6200
16942,17943,Client6,12,19,44,6,"prod2,prod11,prod15",0.6,0.4,13,10900
16943,17944,Client3,12,12,34,6,"prod1,prod2,prod3,prod15",0.4,0.4,19,10000
16944,17945,Client2,12,11,5,5,"prod15,prod5",0.6,0.2,8,7300
16945,17946,Client8,12,16,51,5,"prod1,prod1,prod2,prod10",0.8,0.2,14,10000
16946,17947,Client4,12,20,2,2,"prod10,prod1,prod10,prod15",0.6,0.2,22,19900
16947,17948,Client2,12,22,20,2,"prod1,prod14,prod10,prod1",0.6,0.2,13,6700
16948,17949,Client3,12,21,36,1,"prod13,prod15,prod10",0.4,0.8,14,13200
16949,17950,Client0,12,9,56,1,"prod1,prod14,prod3,prod11",0.6,0.6,5,1800
16950,17951,Client2,12,1,57,2,"prod1,prod14,prod10,prod5",0.4,0.6,24,15700
16951,17952,Client2,12,9,18,2,"prod3,prod13,prod10",0.4,0.8,14,8500
16952,17953,Client8,12,8,7,0,"prod15,prod13,prod13,prod4",0.4,0.8,9,5600
16953,17954,Client0,12,19,57,0,"prod13,prod13,prod13",0.2,0.8,13,2600
16954,17955,Client0,12,18,48,2,"prod10,prod14,prod15,prod12",0.8,0.6,21,12000
16955,17956,Client1,12,17,23,0,"prod10,prod1,prod12,prod2",0.6,0.6,23,11300
16956,17957,Client9,12,14,29,0,"prod15,prod11,prod2,prod12",0.6,1.0,11,6500
16957,17958,Client9,12,16,14,6,"prod1,prod4",0.2,0.0,7,5500
16958,17959,Client9,12,13,49,0,"prod14,prod12,prod11",0.6,0.4,8,4100
16959,17960,Client8,12,13,56,5,"prod1,prod2,prod9,prod2",0.4,0.6,20,9400
16960,17961,Client0,12,16,28,2,"prod6,prod5,prod14",0.6,0.8,11,7200
16961,17962,Client1,12,8,48,6,"prod12,prod3,prod13",0.6,0.4,15,3800
16962,17963,Client0,12,22,15,6,"prod12,prod1,prod1",0.6,0.4,13,8800
16963,17964,Client8,12,13,45,4,"prod3,prod10,prod12",0.2,0.4,11,9700
16964,17965,Client4,12,15,13,5,"prod7,prod6,prod5",0.2,0.6,19,13300
16965,17966,Client1,12,22,29,0,"prod3,prod12,prod2",0.2,0.6,10,4100
16966,17967,Client0,12,13,10,2,"prod12,prod2,prod13",0.8,0.6,19,7000
16967,17968,Client2,12,6,16,3,"prod14,prod13,prod13",0.4,0.6,20,3900
16968,17969,Client0,12,15,2,6,"prod12,prod2,prod13",0.8,0.4,16,5200
16969,17970,Client8,12,11,51,1,"prod14,prod11,prod1",0.2,0.6,9,5500
16970,17971,Client8,12,15,9,0,"prod15,prod11,prod10,prod15",0.2,0.8,22,19200
16971,17972,Client1,12,18,16,1,"prod2,prod12,prod3",0.8,0.6,17,6000
16972,17973,Client8,12,12,17,5,"prod10,prod12,prod13,prod2",0.8,0.4,11,5300
16973,17974,Client8,12,11,30,2,"prod11,prod15,prod4",0.4,0.4,9,8200
16974,17975,Client8,12,10,48,3,"prod1,prod1,prod6,prod14",0.8,0.8,15,7600
16975,17976,Client1,12,18,32,1,"prod1,prod15",0.4,0.4,3,2700
16976,17977,Client0,12,20,10,2,"prod2,prod11,prod6",0.6,0.8,18,10700
16977,17978,Client0,12,22,14,0,"prod14,prod12,prod2",0.4,0.4,11,4600
16978,17979,Client5,12,17,58,3,"prod14,prod10,prod12",0.6,0.2,19,12700
16979,17980,Client2,12,17,55,5,"prod2,prod4,prod12",0.6,0.2,13,9300
16980,17981,Client0,12,9,44,3,"prod9,prod10,prod15",0.6,0.2,21,19200
16981,17982,Client3,12,11,13,5,"prod6,prod15,prod15",0.0,0.6,11,10600
16982,17983,Client9,12,15,22,3,"prod15,prod13,prod2,prod11",0.4,0.4,20,8000
16983,17984,Client4,12,16,53,3,"prod12,prod9,prod15",0.6,0.4,9,3900
16984,17985,Client7,12,19,3,4,"prod1,prod12,prod8,prod10",0.4,0.6,9,5100
16985,17986,Client1,12,18,55,4,"prod10,prod15",0.8,0.6,7,7000
16986,17987,Client8,12,12,6,3,"prod12,prod10,prod1",0.6,0.2,7,5800
16987,17988,Client1,12,20,15,6,"prod5,prod13,prod11,prod10",0.4,0.6,25,17300
16988,17989,Client0,12,21,3,1,"prod2,prod8,prod9",0.6,0.6,16,2800
16989,17990,Client8,12,19,36,5,"prod12,prod1,prod10",1.0,0.4,5,4100
16990,17991,Client3,12,21,26,6,"prod2,prod7,prod12",0.4,0.2,12,4900
16991,17992,Client2,12,19,41,4,"prod10,prod4",0.6,0.0,2,1800
16992,17993,Client8,12,18,51,0,"prod12,prod13,prod3",0.6,0.8,21,5400
16993,17994,Client5,12,19,37,2,"prod12,prod12,prod3",0.6,0.6,11,4300
16994,17995,Client0,12,14,12,5,"prod4,prod11,prod10,prod14",0.6,0.2,9,5700
16995,17996,Client0,12,11,42,2,"prod8,prod14,prod14",0.6,0.2,22,2300
16996,17997,Client3,12,16,34,0,"prod10,prod6,prod3,prod5",0.2,0.6,26,16300
16997,17998,Client0,12,17,9,3,"prod1,prod7,prod4,prod10",0.4,0.8,26,17500
16998,17999,Client0,12,12,7,1,"prod15,prod13,prod1,prod3",0.4,0.0,16,8400
16999,18000,Client8,12,16,31,6,"prod9,prod3,prod14",0.6,0.6,12,3200
17000,18001,Client8,12,11,36,2,"prod13,prod4,prod15",0.8,0.6,15,12600
17001,18002,Client4,12,14,52,1,"prod1,prod3,prod11,prod13",0.6,0.6,31,12000
17002,18003,Client9,12,10,56,1,"prod14,prod3,prod1",0.4,0.4,10,4800
17003,18004,Client8,12,17,1,0,"prod15,prod15",0.6,0.6,12,12000
17004,18005,Client4,12,13,25,0,"prod1,prod1,prod13,prod3",0.6,0.8,26,11700
17005,18006,Client2,12,9,11,5,"prod15,prod12,prod13,prod12",0.0,0.4,23,7800
17006,18007,Client8,12,18,58,0,"prod13,prod10,prod3",0.6,0.2,12,6300
17007,18008,Client0,12,16,13,5,"prod2,prod1,prod13",0.4,0.6,14,8100
17008,18009,Client4,12,21,32,0,"prod14,prod12,prod12",0.2,0.4,18,6900
17009,18010,Client2,12,14,15,6,"prod9,prod9,prod1",0.0,0.4,15,5100
17010,18011,Client2,12,5,38,2,"prod5,prod3,prod5,prod3",0.2,0.4,22,9600
17011,18012,Client1,12,20,54,2,"prod12,prod14,prod15",0.2,0.6,23,12500
17012,18013,Client4,12,22,32,5,"prod12,prod5,prod5",0.8,0.6,13,11200
17013,18014,Client4,12,14,57,3,"prod2,prod9,prod6",0.6,0.4,5,1400
