,ProdName,ClientName,MonthNum,OrderID,OrderQty,OrderTotal,CliAvgSenti,SpAvgSenti,ProdPrice,Hour,Minute,Day
49761,prod7,Client6,11,17118,6,2200,0.6,0.8,400,16,22,0
49762,prod12,Client6,11,17118,6,2200,0.6,0.8,1200,16,22,0
49763,prod3,Client6,11,17118,6,2200,0.6,0.8,600,16,22,0
49764,prod5,Client0,11,17119,22,13500,0.6,0.4,900,23,43,3
49765,prod12,Client0,11,17119,22,13500,0.6,0.4,3200,23,43,3
49766,prod11,Client0,11,17119,22,13500,0.6,0.4,5400,23,43,3
49767,prod15,Client0,11,17119,22,13500,0.6,0.4,4000,23,43,3
49768,prod12,Client0,11,17120,17,10100,0.6,0.4,400,1,5,0
49769,prod14,Client0,11,17120,17,10100,0.6,0.4,700,1,5,0
49770,prod15,Client0,11,17120,17,10100,0.6,0.4,9000,1,5,0
49771,prod10,Client0,11,17121,11,11000,0.4,0.2,1000,21,18,0
49772,prod10,Client0,11,17121,11,11000,0.4,0.2,10000,21,18,0
49773,prod6,Client6,11,17122,15,12800,0.6,0.8,600,11,21,1
49774,prod10,Client6,11,17122,15,12800,0.6,0.8,11000,11,21,1
49775,prod12,Client6,11,17122,15,12800,0.6,0.8,1200,11,21,1
49776,prod13,Client5,11,17123,10,2800,0.6,0.4,200,20,50,0
49777,prod13,Client5,11,17123,10,2800,0.6,0.4,1600,20,50,0
49778,prod15,Client5,11,17123,10,2800,0.6,0.4,1000,20,50,0
49779,prod7,Client2,11,17124,11,6300,0.8,0.6,400,19,42,4
49780,prod2,Client2,11,17124,11,6300,0.8,0.6,500,19,42,4
49781,prod11,Client2,11,17124,11,6300,0.8,0.6,5400,19,42,4
49782,prod6,Client9,11,17125,9,3400,0.4,0.4,600,13,57,5
49783,prod13,Client9,11,17125,9,3400,0.4,0.4,800,13,57,5
49784,prod2,Client9,11,17125,9,3400,0.4,0.4,2000,13,57,5
49785,prod3,Client4,11,17126,23,12400,0.6,0.4,300,17,35,5
49786,prod2,Client4,11,17126,23,12400,0.6,0.4,5500,17,35,5
49787,prod6,Client4,11,17126,23,12400,0.6,0.4,6600,17,35,5
49788,prod4,Client4,11,17127,19,4900,0.4,0.6,800,20,21,2
49789,prod12,Client4,11,17127,19,4900,0.4,0.6,1600,20,21,2
49790,prod14,Client4,11,17127,19,4900,0.4,0.6,300,20,21,2
49791,prod13,Client4,11,17127,19,4900,0.4,0.6,2200,20,21,2
49792,prod9,Client4,11,17128,11,6700,0.8,0.2,200,12,13,2
49793,prod15,Client4,11,17128,11,6700,0.8,0.2,4000,12,13,2
49794,prod2,Client4,11,17128,11,6700,0.8,0.2,2500,12,13,2
49795,prod2,Client3,11,17129,8,2700,0.4,0.4,500,13,7,3
49796,prod14,Client3,11,17129,8,2700,0.4,0.4,200,13,7,3
49797,prod12,Client3,11,17129,8,2700,0.4,0.4,2000,13,7,3
49798,prod2,Client9,11,17130,23,6000,0.6,0.6,500,14,3,0
49799,prod13,Client9,11,17130,23,6000,0.6,0.6,2200,14,3,0
49800,prod3,Client9,11,17130,23,6000,0.6,0.6,3300,14,3,0
49801,prod6,Client5,11,17131,23,16000,0.4,0.2,600,12,40,6
49802,prod12,Client5,11,17131,23,16000,0.4,0.2,4400,12,40,6
49803,prod10,Client5,11,17131,23,16000,0.4,0.2,11000,12,40,6
49804,prod3,Client0,11,17132,13,9800,0.6,0.6,300,10,11,4
49805,prod4,Client0,11,17132,13,9800,0.6,0.6,8800,10,11,4
49806,prod1,Client0,11,17132,13,9800,0.6,0.6,700,10,11,4
49807,prod9,Client8,11,17133,13,5200,0.6,0.8,100,10,11,4
49808,prod1,Client8,11,17133,13,5200,0.6,0.8,700,10,11,4
49809,prod12,Client8,11,17133,13,5200,0.6,0.8,4400,10,11,4
49810,prod12,Client2,11,17134,17,2800,0.4,0.2,400,10,21,4
49811,prod14,Client2,11,17134,17,2800,0.4,0.2,800,10,21,4
49812,prod13,Client2,11,17134,17,2800,0.4,0.2,1600,10,21,4
49813,prod12,Client5,11,17135,11,4200,0.2,0.4,400,15,27,4
49814,prod3,Client5,11,17135,11,4200,0.2,0.4,1800,15,27,4
49815,prod2,Client5,11,17135,11,4200,0.2,0.4,2000,15,27,4
49816,prod4,Client2,11,17136,22,7900,0.6,0.4,800,5,44,0
49817,prod3,Client2,11,17136,22,7900,0.6,0.4,3300,5,44,0
49818,prod2,Client2,11,17136,22,7900,0.6,0.4,2000,5,44,0
49819,prod3,Client2,11,17136,22,7900,0.6,0.4,1800,5,44,0
49820,prod11,Client1,11,17137,6,3500,0.6,0.6,600,4,28,0
49821,prod1,Client1,11,17137,6,3500,0.6,0.6,1400,4,28,0
49822,prod2,Client1,11,17137,6,3500,0.6,0.6,1500,4,28,0
49823,prod7,Client0,11,17138,13,11200,0.4,0.6,400,21,17,3
49824,prod15,Client0,11,17138,13,11200,0.4,0.6,8000,21,17,3
49825,prod1,Client0,11,17138,13,11200,0.4,0.6,2800,21,17,3
49826,prod10,Client9,11,17139,26,17500,0.4,0.8,1000,13,1,5
49827,prod1,Client9,11,17139,26,17500,0.4,0.8,7000,13,1,5
49828,prod2,Client9,11,17139,26,17500,0.4,0.8,5500,13,1,5
49829,prod15,Client9,11,17139,26,17500,0.4,0.8,4000,13,1,5
49830,prod15,Client8,11,17140,6,6000,0.6,0.6,1000,12,37,3
49831,prod15,Client8,11,17140,6,6000,0.6,0.6,5000,12,37,3
49832,prod10,Client8,11,17141,11,10000,0.4,0.0,1000,11,39,4
49833,prod5,Client8,11,17141,11,10000,0.4,0.0,9000,11,39,4
49834,prod10,Client4,11,17142,23,16600,0.4,0.6,1000,15,40,6
49835,prod3,Client4,11,17142,23,16600,0.4,0.6,2100,15,40,6
49836,prod1,Client4,11,17142,23,16600,0.4,0.6,3500,15,40,6
49837,prod10,Client4,11,17142,23,16600,0.4,0.6,10000,15,40,6
49838,prod14,Client0,11,17143,10,7300,0.4,0.8,100,10,38,5
49839,prod15,Client0,11,17143,10,7300,0.4,0.8,7000,10,38,5
49840,prod14,Client0,11,17143,10,7300,0.4,0.8,200,10,38,5
49841,prod14,Client2,11,17144,9,2600,0.4,0.8,100,7,3,4
49842,prod2,Client2,11,17144,9,2600,0.4,0.8,1500,7,3,4
49843,prod13,Client2,11,17144,9,2600,0.4,0.8,1000,7,3,4
49844,prod2,Client9,11,17145,14,2400,0.2,0.4,500,11,41,3
49845,prod7,Client9,11,17145,14,2400,0.2,0.4,800,11,41,3
49846,prod14,Client9,11,17145,14,2400,0.2,0.4,1100,11,41,3
49847,prod15,Client9,11,17146,22,13300,0.4,0.6,1000,9,59,5
49848,prod1,Client9,11,17146,22,13300,0.4,0.6,7000,9,59,5
49849,prod1,Client9,11,17146,22,13300,0.4,0.6,2100,9,59,5
49850,prod7,Client9,11,17146,22,13300,0.4,0.6,3200,9,59,5
49851,prod11,Client6,11,17147,17,5800,0.2,0.6,600,11,31,5
49852,prod2,Client6,11,17147,17,5800,0.2,0.6,4500,11,31,5
49853,prod14,Client6,11,17147,17,5800,0.2,0.6,700,11,31,5
49854,prod15,Client0,11,17148,17,11800,0.6,0.8,1000,21,43,1
49855,prod12,Client0,11,17148,17,11800,0.6,0.8,1200,21,43,1
49856,prod4,Client0,11,17148,17,11800,0.6,0.8,8800,21,43,1
49857,prod12,Client0,11,17148,17,11800,0.6,0.8,800,21,43,1
49858,prod4,Client5,11,17149,9,8800,0.4,0.4,800,23,51,5
49859,prod10,Client5,11,17149,9,8800,0.4,0.4,8000,23,51,5
49860,prod1,Client9,11,17150,16,4100,0.4,0.4,700,19,53,5
49861,prod8,Client9,11,17150,16,4100,0.4,0.4,600,19,53,5
49862,prod2,Client9,11,17150,16,4100,0.4,0.4,2000,19,53,5
49863,prod14,Client9,11,17150,16,4100,0.4,0.4,800,19,53,5
49864,prod2,Client4,11,17151,7,2900,0.4,0.4,500,17,48,4
49865,prod7,Client4,11,17151,7,2900,0.4,0.4,1600,17,48,4
49866,prod12,Client4,11,17151,7,2900,0.4,0.4,800,17,48,4
49867,prod12,Client8,11,17152,8,6000,0.6,0.6,400,15,45,4
49868,prod3,Client8,11,17152,8,6000,0.6,0.6,600,15,45,4
49869,prod15,Client8,11,17152,8,6000,0.6,0.6,5000,15,45,4
49870,prod15,Client9,11,17153,22,12200,0.6,0.4,1000,9,40,4
49871,prod12,Client9,11,17153,22,12200,0.6,0.4,4400,9,40,4
49872,prod7,Client9,11,17153,22,12200,0.6,0.4,1200,9,40,4
49873,prod4,Client9,11,17153,22,12200,0.6,0.4,5600,9,40,4
49874,prod1,Client5,11,17154,5,4300,0.6,0.6,700,14,41,1
49875,prod5,Client5,11,17154,5,4300,0.6,0.6,3600,14,41,1
49876,prod5,Client4,11,17155,22,9500,0.4,0.6,900,16,47,3
49877,prod2,Client4,11,17155,22,9500,0.4,0.6,5000,16,47,3
49878,prod12,Client4,11,17155,22,9500,0.4,0.6,2800,16,47,3
49879,prod8,Client4,11,17155,22,9500,0.4,0.6,800,16,47,3
49880,prod10,Client9,11,17156,18,12600,0.8,0.4,1000,8,30,0
49881,prod12,Client9,11,17156,18,12600,0.8,0.4,1600,8,30,0
49882,prod1,Client9,11,17156,18,12600,0.8,0.4,7000,8,30,0
49883,prod15,Client9,11,17156,18,12600,0.8,0.4,3000,8,30,0
49884,prod3,Client0,11,17157,14,10100,0.4,0.4,300,12,34,2
49885,prod6,Client0,11,17157,14,10100,0.4,0.4,4800,12,34,2
49886,prod15,Client0,11,17157,14,10100,0.4,0.4,5000,12,34,2
49887,prod15,Client0,11,17158,17,9000,0.6,1.0,1000,13,30,3
49888,prod6,Client0,11,17158,17,9000,0.6,1.0,4800,13,30,3
49889,prod13,Client0,11,17158,17,9000,0.6,1.0,800,13,30,3
49890,prod11,Client0,11,17158,17,9000,0.6,1.0,2400,13,30,3
49891,prod5,Client6,11,17159,24,8000,0.6,0.2,900,17,29,2
49892,prod9,Client6,11,17159,24,8000,0.6,0.2,700,17,29,2
49893,prod9,Client6,11,17159,24,8000,0.6,0.2,800,17,29,2
49894,prod1,Client6,11,17159,24,8000,0.6,0.2,5600,17,29,2
49895,prod1,Client9,11,17160,8,6300,0.6,0.6,700,12,17,4
49896,prod4,Client9,11,17160,8,6300,0.6,0.6,5600,12,17,4
49897,prod5,Client2,11,17161,24,7300,0.2,0.4,900,15,6,3
49898,prod13,Client2,11,17161,24,7300,0.2,0.4,2200,15,6,3
49899,prod13,Client2,11,17161,24,7300,0.2,0.4,600,15,6,3
49900,prod12,Client2,11,17161,24,7300,0.2,0.4,3600,15,6,3
49901,prod13,Client9,11,17162,5,1400,0.4,0.8,200,14,44,4
49902,prod2,Client9,11,17162,5,1400,0.4,0.8,1000,14,44,4
49903,prod14,Client9,11,17162,5,1400,0.4,0.8,200,14,44,4
49904,prod6,Client1,11,17163,20,5700,0.6,0.8,600,18,14,6
49905,prod2,Client1,11,17163,20,5700,0.6,0.8,4000,18,14,6
49906,prod9,Client1,11,17163,20,5700,0.6,0.8,1100,18,14,6
49907,prod15,Client5,11,17164,24,19000,0.4,0.6,1000,20,53,3
49908,prod1,Client5,11,17164,24,19000,0.4,0.6,7700,20,53,3
49909,prod12,Client5,11,17164,24,19000,0.4,0.6,400,20,53,3
49910,prod5,Client5,11,17164,24,19000,0.4,0.6,9900,20,53,3
49911,prod3,Client8,11,17165,13,5400,0.8,1.0,300,16,10,4
49912,prod12,Client8,11,17165,13,5400,0.8,1.0,3600,16,10,4
49913,prod2,Client8,11,17165,13,5400,0.8,1.0,1500,16,10,4
49914,prod7,Client8,11,17166,10,9400,0.4,0.6,400,0,50,6
49915,prod10,Client8,11,17166,10,9400,0.4,0.6,7000,0,50,6
49916,prod15,Client8,11,17166,10,9400,0.4,0.6,2000,0,50,6
49917,prod5,Client6,11,17167,5,2700,0.8,0.6,900,18,2,6
49918,prod13,Client6,11,17167,5,2700,0.8,0.6,200,18,2,6
49919,prod11,Client6,11,17167,5,2700,0.8,0.6,1200,18,2,6
49920,prod12,Client6,11,17167,5,2700,0.8,0.6,400,18,2,6
49921,prod3,Client8,11,17168,18,16700,0.4,0.6,300,18,25,1
49922,prod5,Client8,11,17168,18,16700,0.4,0.6,5400,18,25,1
49923,prod15,Client8,11,17168,18,16700,0.4,0.6,11000,18,25,1
49924,prod13,Client8,11,17169,12,6700,0.6,0.6,200,15,33,5
49925,prod2,Client8,11,17169,12,6700,0.6,0.6,4500,15,33,5
49926,prod10,Client8,11,17169,12,6700,0.6,0.6,2000,15,33,5
49927,prod10,Client4,11,17170,26,12800,0.4,0.4,1000,12,29,1
49928,prod6,Client4,11,17170,26,12800,0.4,0.4,3600,12,29,1
49929,prod11,Client4,11,17170,26,12800,0.4,0.4,6600,12,29,1
49930,prod13,Client4,11,17170,26,12800,0.4,0.4,1600,12,29,1
49931,prod2,Client5,11,17171,9,3700,0.4,0.6,500,13,59,1
49932,prod3,Client5,11,17171,9,3700,0.4,0.6,1200,13,59,1
49933,prod2,Client5,11,17171,9,3700,0.4,0.6,2000,13,59,1
49934,prod3,Client0,11,17172,17,6000,0.6,0.0,300,14,6,1
49935,prod1,Client0,11,17172,17,6000,0.6,0.0,3500,14,6,1
49936,prod8,Client0,11,17172,17,6000,0.6,0.0,2200,14,6,1
49937,prod13,Client4,11,17173,22,8500,0.2,0.4,200,19,4,0
49938,prod2,Client4,11,17173,22,8500,0.2,0.4,5000,19,4,0
49939,prod3,Client4,11,17173,22,8500,0.2,0.4,3300,19,4,0
49940,prod13,Client0,11,17174,9,3300,0.6,0.8,200,15,41,3
49941,prod12,Client0,11,17174,9,3300,0.6,0.8,2800,15,41,3
49942,prod3,Client0,11,17174,9,3300,0.6,0.8,300,15,41,3
49943,prod2,Client0,11,17175,7,5700,0.8,0.4,500,12,7,5
49944,prod5,Client0,11,17175,7,5700,0.8,0.4,4500,12,7,5
49945,prod1,Client0,11,17175,7,5700,0.8,0.4,700,12,7,5
49946,prod1,Client4,11,17176,11,8700,0.4,0.2,700,10,35,3
49947,prod4,Client4,11,17176,11,8700,0.4,0.2,8000,10,35,3
49948,prod1,Client5,11,17177,2,1700,1.0,0.6,700,9,44,4
49949,prod10,Client5,11,17177,2,1700,1.0,0.6,1000,9,44,4
49950,prod3,Client8,11,17178,21,9300,0.4,0.8,300,14,44,6
49951,prod1,Client8,11,17178,21,9300,0.4,0.8,7000,14,44,6
49952,prod8,Client8,11,17178,21,9300,0.4,0.8,2000,14,44,6
49953,prod4,Client0,11,17179,20,10400,0.6,0.2,800,19,23,1
49954,prod2,Client0,11,17179,20,10400,0.6,0.2,2000,19,23,1
49955,prod12,Client0,11,17179,20,10400,0.6,0.2,2800,19,23,1
49956,prod11,Client0,11,17179,20,10400,0.6,0.2,4800,19,23,1
49957,prod1,Client8,11,17180,2,1500,0.8,0.2,700,20,36,1
49958,prod4,Client8,11,17180,2,1500,0.8,0.2,800,20,36,1
49959,prod6,Client0,11,17181,15,4700,0.4,0.8,600,11,0,0
49960,prod15,Client0,11,17181,15,4700,0.4,0.8,3000,11,0,0
49961,prod9,Client0,11,17181,15,4700,0.4,0.8,1100,11,0,0
49962,prod12,Client5,11,17182,14,11600,0.6,0.4,400,13,1,6
49963,prod15,Client5,11,17182,14,11600,0.6,0.4,11000,13,1,6
49964,prod14,Client5,11,17182,14,11600,0.6,0.4,200,13,1,6
49965,prod6,Client0,11,17183,4,1400,0.6,0.4,600,5,38,3
49966,prod12,Client0,11,17183,4,1400,0.6,0.4,400,5,38,3
49967,prod13,Client0,11,17183,4,1400,0.6,0.4,400,5,38,3
49968,prod12,Client6,11,17184,16,13800,0.6,0.6,400,19,44,1
49969,prod4,Client6,11,17184,16,13800,0.6,0.6,6400,19,44,1
49970,prod15,Client6,11,17184,16,13800,0.6,0.6,7000,19,44,1
49971,prod14,Client4,11,17185,11,5200,0.4,0.6,100,16,22,4
49972,prod3,Client4,11,17185,11,5200,0.4,0.6,900,16,22,4
49973,prod11,Client4,11,17185,11,5200,0.4,0.6,4200,16,22,4
49974,prod9,Client9,11,17186,7,2500,0.2,0.6,100,10,28,1
49975,prod11,Client9,11,17186,7,2500,0.2,0.6,1200,10,28,1
49976,prod3,Client9,11,17186,7,2500,0.2,0.6,1200,10,28,1
49977,prod2,Client9,11,17187,17,13000,0.2,0.6,500,10,16,1
49978,prod15,Client9,11,17187,17,13000,0.2,0.6,11000,10,16,1
49979,prod3,Client9,11,17187,17,13000,0.2,0.6,1500,10,16,1
49980,prod11,Client1,11,17188,11,7600,0.0,0.8,600,13,23,2
49981,prod15,Client1,11,17188,11,7600,0.0,0.8,4000,13,23,2
49982,prod2,Client1,11,17188,11,7600,0.0,0.8,3000,13,23,2
49983,prod14,Client4,11,17189,9,6100,0.4,0.6,100,14,54,6
49984,prod15,Client4,11,17189,9,6100,0.4,0.6,3000,14,54,6
49985,prod11,Client4,11,17189,9,6100,0.4,0.6,3000,14,54,6
49986,prod1,Client0,11,17190,16,15300,0.2,0.8,700,13,18,6
49987,prod11,Client0,11,17190,16,15300,0.2,0.8,600,13,18,6
49988,prod15,Client0,11,17190,16,15300,0.2,0.8,7000,13,18,6
49989,prod10,Client0,11,17190,16,15300,0.2,0.8,7000,13,18,6
49990,prod1,Client8,11,17191,32,22800,0.8,1.0,700,18,4,2
49991,prod2,Client8,11,17191,32,22800,0.8,1.0,4500,18,4,2
49992,prod1,Client8,11,17191,32,22800,0.8,1.0,7700,18,4,2
49993,prod5,Client8,11,17191,32,22800,0.8,1.0,9900,18,4,2
49994,prod2,Client9,11,17192,20,8100,0.4,0.2,500,6,15,0
49995,prod12,Client9,11,17192,20,8100,0.4,0.2,3200,6,15,0
49996,prod12,Client9,11,17192,20,8100,0.4,0.2,4400,6,15,0
49997,prod13,Client1,11,17193,12,6500,0.4,0.0,200,8,7,4
49998,prod3,Client1,11,17193,12,6500,0.4,0.0,1500,8,7,4
49999,prod4,Client1,11,17193,12,6500,0.4,0.0,4800,8,7,4
50000,prod1,Client2,11,17194,27,17300,0.8,0.8,700,12,11,5
50001,prod2,Client2,11,17194,27,17300,0.8,0.8,4000,12,11,5
50002,prod5,Client2,11,17194,27,17300,0.8,0.8,8100,12,11,5
50003,prod2,Client2,11,17194,27,17300,0.8,0.8,4500,12,11,5
50004,prod13,Client0,11,17195,20,9400,0.2,0.6,200,17,11,3
50005,prod12,Client0,11,17195,20,9400,0.2,0.6,4400,17,11,3
50006,prod11,Client0,11,17195,20,9400,0.2,0.6,4800,17,11,3
50007,prod14,Client6,11,17196,13,1900,0.6,0.8,100,16,53,5
50008,prod9,Client6,11,17196,13,1900,0.6,0.8,1000,16,53,5
50009,prod7,Client6,11,17196,13,1900,0.6,0.8,800,16,53,5
50010,prod14,Client4,11,17197,8,3500,0.6,0.4,100,17,38,0
50011,prod9,Client4,11,17197,8,3500,0.6,0.4,400,17,38,0
50012,prod15,Client4,11,17197,8,3500,0.6,0.4,3000,17,38,0
50013,prod3,Client9,11,17198,19,13800,0.8,0.2,300,19,2,0
50014,prod2,Client9,11,17198,19,13800,0.8,0.2,4500,19,2,0
50015,prod15,Client9,11,17198,19,13800,0.8,0.2,9000,19,2,0
50016,prod1,Client1,11,17199,14,10900,0.4,0.4,700,15,20,1
50017,prod12,Client1,11,17199,14,10900,0.4,0.4,1200,15,20,1
50018,prod4,Client1,11,17199,14,10900,0.4,0.4,4000,15,20,1
50019,prod15,Client1,11,17199,14,10900,0.4,0.4,5000,15,20,1
50020,prod4,Client8,11,17200,21,16000,0.4,0.8,800,20,56,4
50021,prod6,Client8,11,17200,21,16000,0.4,0.8,1800,20,56,4
50022,prod15,Client8,11,17200,21,16000,0.4,0.8,8000,20,56,4
50023,prod11,Client8,11,17200,21,16000,0.4,0.8,5400,20,56,4
50024,prod6,Client8,11,17201,4,2700,0.4,0.8,600,14,32,2
50025,prod1,Client8,11,17201,4,2700,0.4,0.8,700,14,32,2
50026,prod1,Client8,11,17201,4,2700,0.4,0.8,1400,14,32,2
50027,prod1,Client9,11,17202,19,2700,0.8,0.4,700,12,36,1
50028,prod14,Client9,11,17202,19,2700,0.8,0.4,1000,12,36,1
50029,prod13,Client9,11,17202,19,2700,0.8,0.4,400,12,36,1
50030,prod9,Client9,11,17202,19,2700,0.8,0.4,600,12,36,1
50031,prod5,Client5,11,17203,4,3600,0.6,0.8,900,17,26,0
50032,prod5,Client5,11,17203,4,3600,0.6,0.8,2700,17,26,0
50033,prod4,Client5,11,17204,26,18900,0.4,0.6,800,13,41,3
50034,prod11,Client5,11,17204,26,18900,0.4,0.6,5400,13,41,3
50035,prod1,Client5,11,17204,26,18900,0.4,0.6,7700,13,41,3
50036,prod10,Client5,11,17204,26,18900,0.4,0.6,5000,13,41,3
50037,prod6,Client9,11,17205,5,1800,0.8,0.6,600,22,31,4
50038,prod2,Client9,11,17205,5,1800,0.8,0.6,1000,22,31,4
50039,prod14,Client9,11,17205,5,1800,0.8,0.6,200,22,31,4
50040,prod14,Client8,11,17206,8,5000,0.4,0.4,100,19,34,0
50041,prod1,Client8,11,17206,8,5000,0.4,0.4,4200,19,34,0
50042,prod1,Client8,11,17206,8,5000,0.4,0.4,700,19,34,0
50043,prod4,Client4,11,17207,16,9000,1.0,0.8,800,7,35,1
50044,prod2,Client4,11,17207,16,9000,1.0,0.8,5500,7,35,1
50045,prod11,Client4,11,17207,16,9000,1.0,0.8,600,7,35,1
50046,prod1,Client4,11,17207,16,9000,1.0,0.8,2100,7,35,1
50047,prod9,Client7,11,17208,16,11800,1.0,1.0,100,12,33,6
50048,prod5,Client7,11,17208,16,11800,1.0,1.0,5400,12,33,6
50049,prod1,Client7,11,17208,16,11800,1.0,1.0,6300,12,33,6
50050,prod14,Client2,11,17209,13,10300,0.8,0.4,100,10,48,0
50051,prod15,Client2,11,17209,13,10300,0.8,0.4,6000,10,48,0
50052,prod1,Client2,11,17209,13,10300,0.8,0.4,4200,10,48,0
50053,prod14,Client8,11,17210,22,9800,0.4,0.4,100,17,53,0
50054,prod13,Client8,11,17210,22,9800,0.4,0.4,2000,17,53,0
50055,prod1,Client8,11,17210,22,9800,0.4,0.4,7700,17,53,0
50056,prod10,Client5,11,17211,22,16000,0.8,0.4,1000,10,55,5
50057,prod2,Client5,11,17211,22,16000,0.8,0.4,2000,10,55,5
50058,prod15,Client5,11,17211,22,16000,0.8,0.4,9000,10,55,5
50059,prod2,Client5,11,17211,22,16000,0.8,0.4,4000,10,55,5
50060,prod13,Client3,11,17212,13,11000,0.2,0.6,200,18,40,4
50061,prod7,Client3,11,17212,13,11000,0.2,0.6,800,18,40,4
50062,prod15,Client3,11,17212,13,11000,0.2,0.6,10000,18,40,4
50063,prod1,Client2,11,17213,23,15500,0.4,0.8,700,5,18,4
50064,prod9,Client2,11,17213,23,15500,0.4,0.8,600,5,18,4
50065,prod15,Client2,11,17213,23,15500,0.4,0.8,7000,5,18,4
50066,prod4,Client2,11,17213,23,15500,0.4,0.8,7200,5,18,4
50067,prod10,Client3,11,17214,26,20000,0.6,0.0,1000,22,29,5
50068,prod2,Client3,11,17214,26,20000,0.6,0.0,5500,22,29,5
50069,prod10,Client3,11,17214,26,20000,0.6,0.0,9000,22,29,5
50070,prod5,Client3,11,17214,26,20000,0.6,0.0,4500,22,29,5
50071,prod15,Client5,11,17215,21,17900,0.4,0.6,1000,16,50,1
50072,prod13,Client5,11,17215,21,17900,0.4,0.6,600,16,50,1
50073,prod5,Client5,11,17215,21,17900,0.4,0.6,6300,16,50,1
50074,prod10,Client5,11,17215,21,17900,0.4,0.6,10000,16,50,1
50075,prod2,Client4,11,17216,19,11300,0.6,0.6,500,18,42,5
50076,prod6,Client4,11,17216,19,11300,0.6,0.6,6000,18,42,5
50077,prod11,Client4,11,17216,19,11300,0.6,0.6,4800,18,42,5
50078,prod9,Client1,11,17217,13,9700,0.8,0.6,100,21,57,4
50079,prod1,Client1,11,17217,13,9700,0.8,0.6,5600,21,57,4
50080,prod15,Client1,11,17217,13,9700,0.8,0.6,4000,21,57,4
50081,prod15,Client2,11,17218,3,3000,0.4,0.2,1000,23,4,5
50082,prod15,Client2,11,17218,3,3000,0.4,0.2,2000,23,4,5
50083,prod13,Client5,11,17219,4,2800,0.4,0.4,200,8,48,3
50084,prod15,Client5,11,17219,4,2800,0.4,0.4,2000,8,48,3
50085,prod11,Client5,11,17219,4,2800,0.4,0.4,600,8,48,3
50086,prod10,Client0,11,17220,21,16000,0.4,0.4,1000,15,1,4
50087,prod7,Client0,11,17220,21,16000,0.4,0.4,3200,15,1,4
50088,prod5,Client0,11,17220,21,16000,0.4,0.4,1800,15,1,4
50089,prod15,Client0,11,17220,21,16000,0.4,0.4,10000,15,1,4
50090,prod14,Client0,11,17221,8,1300,0.4,0.8,100,13,25,4
50091,prod6,Client0,11,17221,8,1300,0.4,0.8,600,13,25,4
50092,prod14,Client0,11,17221,8,1300,0.4,0.8,600,13,25,4
50093,prod9,Client9,11,17222,7,2300,0.6,0.6,100,14,30,0
50094,prod12,Client9,11,17222,7,2300,0.6,0.6,2000,14,30,0
50095,prod13,Client9,11,17222,7,2300,0.6,0.6,200,14,30,0
50096,prod1,Client2,11,17223,23,12400,0.6,0.2,700,8,38,5
50097,prod9,Client2,11,17223,23,12400,0.6,0.2,600,8,38,5
50098,prod5,Client2,11,17223,23,12400,0.6,0.2,4500,8,38,5
50099,prod11,Client2,11,17223,23,12400,0.6,0.2,6600,8,38,5
50100,prod1,Client0,11,17224,10,9700,0.4,0.4,700,0,53,5
50101,prod15,Client0,11,17224,10,9700,0.4,0.4,9000,0,53,5
50102,prod10,Client6,11,17225,13,4900,0.4,0.6,1000,0,34,1
50103,prod13,Client6,11,17225,13,4900,0.4,0.6,400,0,34,1
50104,prod1,Client6,11,17225,13,4900,0.4,0.6,2100,0,34,1
50105,prod13,Client6,11,17225,13,4900,0.4,0.6,1400,0,34,1
50106,prod3,Client3,11,17226,7,2500,0.8,0.6,300,16,26,4
50107,prod1,Client3,11,17226,7,2500,0.8,0.6,1400,16,26,4
50108,prod13,Client3,11,17226,7,2500,0.8,0.6,800,16,26,4
50109,prod3,Client2,11,17227,11,3400,0.2,0.4,300,17,30,0
50110,prod14,Client2,11,17227,11,3400,0.2,0.4,300,17,30,0
50111,prod12,Client2,11,17227,11,3400,0.2,0.4,2800,17,30,0
50112,prod13,Client2,11,17228,20,15600,0.2,0.6,200,16,31,6
50113,prod11,Client2,11,17228,20,15600,0.2,0.6,5400,16,31,6
50114,prod15,Client2,11,17228,20,15600,0.2,0.6,10000,16,31,6
50115,prod2,Client1,11,17229,7,6100,0.2,0.4,500,18,54,5
50116,prod11,Client1,11,17229,7,6100,0.2,0.4,600,18,54,5
50117,prod10,Client1,11,17229,7,6100,0.2,0.4,5000,18,54,5
50118,prod9,Client5,11,17230,11,8100,0.6,0.6,100,12,4,4
50119,prod2,Client5,11,17230,11,8100,0.6,0.6,2000,12,4,4
50120,prod15,Client5,11,17230,11,8100,0.6,0.6,6000,12,4,4
50121,prod11,Client4,11,17231,14,9100,0.6,0.6,600,0,16,0
50122,prod2,Client4,11,17231,14,9100,0.6,0.6,1500,0,16,0
50123,prod1,Client4,11,17231,14,9100,0.6,0.6,7000,0,16,0
50124,prod10,Client9,11,17232,9,9000,0.2,0.6,1000,16,55,3
50125,prod10,Client9,11,17232,9,9000,0.2,0.6,8000,16,55,3
50126,prod10,Client0,11,17233,28,14400,0.6,0.4,1000,20,40,5
50127,prod13,Client0,11,17233,28,14400,0.6,0.4,1400,20,40,5
50128,prod13,Client0,11,17233,28,14400,0.6,0.4,2000,20,40,5
50129,prod15,Client0,11,17233,28,14400,0.6,0.4,10000,20,40,5
50130,prod2,Client0,11,17234,16,9400,0.6,0.4,500,6,16,6
