,OrderID,MonthNum,ClientName,Prods,QtyOrdered,Sales,CliSentiAvg,SpSentiAvg
15555,16556,11,Client2,"prod10,prod3,prod1,prod14",17,6200,0.2,0.4
15556,16557,11,Client2,"prod12,prod13,prod9",13,2600,0.4,0.4
15557,16558,11,Client8,"prod1,prod9,prod12,prod14",13,2500,0.2,0.6
15558,16559,11,Client1,"prod11,prod15,prod9",14,8200,0.4,0.4
15559,16560,11,Client0,"prod11,prod12,prod3",4,1700,0.4,0.2
15560,16561,11,Client0,"prod14,prod4,prod3",14,5500,0.4,0.4
15561,16562,11,Client0,"prod3,prod1,prod5",13,9700,0.4,0.6
15562,16563,11,Client8,"prod11,prod15,prod10",15,14600,0.0,0.6
15563,16564,11,Client0,"prod1,prod14,prod10,prod12",11,4700,0.2,0.6
15564,16565,11,Client1,"prod8,prod1,prod3",11,6400,0.4,0.6
15565,16566,11,Client4,"prod15,prod2,prod6,prod4",16,9100,0.6,0.2
15566,16567,11,Client2,"prod7,prod8,prod1",16,8400,0.4,0.2
15567,16568,11,Client8,"prod2,prod4,prod15",17,14700,0.2,0.4
15568,16569,11,Client1,"prod13,prod1,prod10",14,12600,0.2,0.4
15569,16570,11,Client1,"prod13,prod10,prod15",19,18200,0.2,0.4
15570,16571,11,Client8,"prod11,prod14,prod6",5,2500,0.4,0.4
15571,16572,11,Client8,"prod1,prod9,prod14,prod12",16,4900,0.2,0.0
15572,16573,11,Client1,"prod1,prod2,prod13,prod13",26,9000,0.2,0.4
15573,16574,11,Client0,"prod5,prod15",3,2900,0.4,0.4
15574,16575,11,Client4,"prod11,prod14,prod11",8,2800,0.2,0.2
15575,16576,11,Client0,"prod13,prod14,prod1",14,6900,0.2,0.4
15576,16577,11,Client0,"prod12,prod2,prod3",12,5300,0.4,0.6
15577,16578,11,Client0,"prod13,prod4,prod12",18,9800,0.0,0.0
15578,16579,11,Client4,"prod7,prod14,prod4",9,3300,0.2,0.4
15579,16580,11,Client8,"prod9,prod13,prod10",11,5300,0.4,0.4
15580,16581,11,Client8,"prod6,prod14,prod12",6,2300,0.0,0.4
15581,16582,11,Client0,"prod4,prod5",12,10700,0.0,0.8
15582,16583,11,Client0,"prod10,prod4",5,4200,0.4,0.6
15583,16584,11,Client0,"prod14,prod15,prod6",19,14900,0.6,0.4
15584,16585,11,Client0,"prod4,prod3,prod3,prod11",24,8600,0.0,0.4
15585,16586,11,Client0,"prod2,prod13,prod13",14,3100,0.4,0.6
15586,16587,11,Client5,"prod11,prod2,prod13",13,4500,0.4,0.2
15587,16588,11,Client0,"prod1,prod15",3,2700,0.4,0.6
15588,16589,11,Client8,"prod2,prod1,prod15",17,15000,0.2,0.4
15589,16590,11,Client0,"prod2,prod3,prod12",10,3300,0.2,0.2
15590,16591,11,Client0,"prod13,prod1,prod10",14,12600,0.4,0.4
15591,16592,11,Client8,"prod9,prod15,prod12",16,9400,0.4,0.6
15592,16593,11,Client0,"prod1,prod5",10,8800,0.4,0.0
15593,16594,11,Client0,"prod3,prod3,prod3",12,3600,0.4,0.6
15594,16595,11,Client8,"prod15,prod4",11,9000,0.6,0.8
15595,16596,11,Client9,"prod11,prod12,prod1",11,5200,0.4,0.6
15596,16597,11,Client1,"prod3,prod4,prod9",19,9800,0.2,0.4
15597,16598,11,Client2,"prod14,prod1,prod10",3,1800,0.6,0.2
15598,16599,11,Client1,"prod13,prod12,prod1",14,8400,0.2,0.6
15599,16600,11,Client8,"prod6,prod6,prod10",8,7200,0.4,0.4
15600,16601,11,Client0,"prod11,prod12,prod6",10,5600,0.4,0.6
15601,16602,11,Client5,"prod13,prod12,prod2",5,2000,0.4,0.2
15602,16603,11,Client1,"prod15,prod14,prod15,prod5",16,6800,0.4,0.2
15603,16604,11,Client5,"prod5,prod13,prod1,prod2",20,8500,0.4,0.4
15604,16605,11,Client1,"prod14,prod1,prod2",12,6800,0.6,0.4
15605,16606,11,Client4,"prod11,prod10,prod13",15,6600,0.4,1.0
15606,16607,11,Client2,"prod5,prod15",6,5900,0.4,0.4
15607,16608,11,Client8,"prod1,prod15",9,8700,0.2,0.4
15608,16609,11,Client9,"prod9,prod11,prod12",20,9900,0.0,0.4
15609,16610,11,Client9,"prod10,prod1,prod14,prod4",24,12100,0.2,0.6
15610,16611,11,Client0,"prod9,prod15,prod2",12,6100,0.2,0.4
15611,16612,11,Client0,"prod14,prod2,prod2",3,1100,0.4,0.8
15612,16613,11,Client1,"prod14,prod15,prod15",7,6100,0.4,0.4
15613,16614,11,Client4,"prod1,prod13,prod1,prod13",16,4700,0.6,0.4
15614,16615,11,Client1,"prod1,prod15",2,1700,0.4,0.2
15615,16616,11,Client3,"prod2,prod2,prod1",13,7300,0.6,0.4
15616,16617,11,Client8,"prod1,prod14,prod5,prod14",14,3600,0.4,0.2
15617,16618,11,Client8,"prod15,prod2,prod13,prod5",17,12500,0.0,0.4
15618,16619,11,Client2,"prod3,prod13,prod2",20,6800,0.4,0.2
15619,16620,11,Client5,"prod10,prod10",6,6000,0.4,0.4
15620,16621,11,Client3,"prod11,prod6,prod3",13,4500,0.2,0.4
15621,16622,11,Client1,"prod11,prod7,prod13",20,6200,0.2,0.2
15622,16623,11,Client8,"prod1,prod2,prod12,prod2",30,14300,0.2,0.4
15623,16624,11,Client8,"prod12,prod1,prod12",9,4200,0.6,0.2
15624,16625,11,Client2,"prod14,prod9,prod14",12,1200,0.2,0.6
15625,16626,11,Client4,"prod5,prod1,prod1,prod15",10,8100,0.4,0.2
15626,16627,11,Client1,"prod3,prod1,prod3",17,7900,0.2,1.0
15627,16628,11,Client0,"prod2,prod14,prod5",22,11400,0.6,0.4
15628,16629,11,Client0,"prod15,prod14,prod2,prod13",13,3800,0.4,0.6
15629,16630,11,Client7,"prod2,prod4,prod13",21,11100,0.0,0.6
15630,16631,11,Client9,"prod3,prod11,prod1",6,3400,0.6,0.4
15631,16632,11,Client1,"prod15,prod15",10,10000,0.4,0.4
15632,16633,11,Client6,"prod2,prod12,prod13",5,1900,0.6,0.0
15633,16634,11,Client0,"prod3,prod2,prod6",17,8900,0.2,0.4
15634,16635,11,Client5,"prod13,prod14,prod15",22,11300,0.0,0.6
15635,16636,11,Client9,"prod1,prod11,prod5,prod1",26,19000,0.2,0.6
15636,16637,11,Client4,"prod2,prod2,prod3",12,4800,0.4,0.2
15637,16638,11,Client8,"prod5,prod5",9,8100,0.6,0.6
15638,16639,11,Client0,"prod10,prod3,prod3,prod3",29,9400,0.2,0.6
15639,16640,11,Client4,"prod15,prod1,prod3,prod2",24,11900,0.0,0.4
15640,16641,11,Client0,"prod13,prod15,prod14",18,7300,0.4,0.4
15641,16642,11,Client0,"prod15,prod10",9,9000,0.6,0.4
15642,16643,11,Client2,"prod8,prod9,prod4",11,3300,0.2,0.6
15643,16644,11,Client7,"prod1,prod12,prod1,prod11",22,12900,0.2,0.4
15644,16645,11,Client2,"prod13,prod15,prod6",19,13800,0.4,0.6
15645,16646,11,Client9,"prod2,prod12,prod11",19,9100,0.4,0.2
15646,16647,11,Client2,"prod2,prod12,prod15",9,5500,0.2,0.4
15647,16648,11,Client0,"prod4,prod15",3,2800,0.4,0.6
15648,16649,12,Client1,"prod13,prod15,prod15",16,15200,0.0,0.2
15649,16650,11,Client3,"prod13,prod12,prod13",12,3800,0.4,0.6
15650,16651,11,Client3,"prod11,prod7,prod13",10,3000,0.2,0.0
15651,16652,11,Client2,"prod11,prod15,prod3",12,6000,0.4,0.2
15652,16653,11,Client8,"prod1,prod15",11,10700,0.4,0.6
15653,16654,11,Client8,"prod14,prod12,prod2",10,4500,0.4,0.4
15654,16655,11,Client8,"prod10,prod14,prod2,prod14",15,5600,0.2,0.2
15655,16656,11,Client8,"prod1,prod1,prod9,prod5",20,13200,0.6,0.6
15656,16657,11,Client5,"prod11,prod14,prod15",12,7100,0.4,0.4
15657,16658,11,Client1,"prod2,prod8,prod3",10,2800,0.4,0.4
15658,16659,11,Client2,"prod8,prod14,prod3",16,2500,0.4,0.2
15659,16660,11,Client0,"prod11,prod7,prod3",15,5100,0.2,0.6
15660,16661,11,Client6,"prod10,prod2,prod1,prod15",17,11200,0.2,0.6
15661,16662,11,Client1,"prod15,prod15",11,11000,0.2,0.8
15662,16663,11,Client1,"prod2,prod1,prod6",11,7000,0.6,0.0
15663,16664,11,Client8,"prod2,prod15,prod1",12,8500,0.6,0.2
15664,16665,11,Client2,"prod14,prod3,prod12",18,6200,0.2,0.4
15665,16666,11,Client4,"prod15,prod2,prod9,prod5",13,6600,0.2,0.8
15666,16667,11,Client9,"prod2,prod14,prod2",9,3700,0.2,0.4
15667,16668,11,Client4,"prod2,prod10,prod2",16,11000,0.2,0.4
15668,16669,11,Client4,"prod7,prod9,prod13",3,700,0.2,0.6
15669,16670,11,Client8,"prod11,prod13,prod2",18,6400,0.4,0.6
15670,16671,11,Client0,"prod13,prod10,prod9",19,8300,0.2,0.4
15671,16672,11,Client5,"prod12,prod15,prod7",15,7800,0.6,0.4
15672,16673,11,Client3,"prod15,prod3,prod12,prod4",32,16700,0.4,0.4
15673,16674,11,Client8,"prod3,prod1,prod10",20,16600,0.2,0.8
15674,16675,11,Client9,"prod7,prod13,prod1",12,4600,0.4,0.4
15675,16676,11,Client0,"prod3,prod3,prod1",9,3100,0.4,0.2
15676,16677,11,Client0,"prod10,prod2,prod10,prod2",24,15000,0.4,0.2
15677,16678,11,Client8,"prod2,prod10,prod12",13,11300,0.4,0.4
15678,16679,11,Client2,"prod1,prod1,prod14,prod3",23,7700,0.2,0.4
15679,16680,11,Client5,"prod12,prod3,prod13",19,4700,0.2,0.4
15680,16681,11,Client5,"prod8,prod9,prod13",11,1300,0.0,0.6
15681,16682,11,Client3,"prod15,prod5",2,1900,0.4,0.4
15682,16683,11,Client5,"prod8,prod13,prod12",14,4800,0.0,0.6
15683,16684,11,Client1,"prod3,prod2,prod4",10,6300,0.2,0.4
15684,16685,11,Client5,"prod11,prod10,prod2",12,8600,0.4,0.4
15685,16686,11,Client0,"prod2,prod4,prod15",10,9300,0.4,0.2
15686,16687,11,Client2,"prod3,prod2,prod1",10,6400,0.4,0.8
15687,16688,11,Client5,"prod12,prod6,prod13",18,7000,0.4,0.6
15688,16689,11,Client0,"prod15,prod7,prod4,prod14",22,8000,0.4,0.2
15689,16690,11,Client0,"prod6,prod14,prod11",11,5600,0.2,0.6
15690,16691,11,Client8,"prod12,prod12,prod11",11,6000,0.2,0.4
15691,16692,11,Client2,"prod11,prod10,prod14",13,9000,0.4,0.4
15692,16693,11,Client2,"prod14,prod14,prod2",6,1800,0.2,0.2
15693,16694,11,Client3,"prod14,prod6,prod13",5,2100,0.4,0.4
15694,16695,11,Client0,"prod4,prod3,prod6,prod1",19,10900,0.4,0.0
15695,16696,11,Client5,"prod6,prod3,prod11",13,6600,0.4,0.4
15696,16697,11,Client8,"prod6,prod11,prod12",14,6800,0.2,0.2
15697,16698,11,Client2,"prod1,prod1,prod13,prod4",20,12600,0.0,0.8
15698,16699,11,Client2,"prod14,prod2,prod1",15,7900,0.0,0.8
15699,16700,11,Client3,"prod5,prod12,prod3,prod1",13,6400,0.2,0.8
15700,16701,11,Client1,"prod13,prod2,prod13",16,6200,0.4,0.4
15701,16702,11,Client2,"prod4,prod6,prod12,prod13",25,10600,0.2,0.6
15702,16703,11,Client2,"prod2,prod1,prod2",11,5700,0.2,0.6
15703,16704,11,Client5,"prod1,prod3,prod15,prod14",22,8500,0.4,0.0
15704,16705,11,Client3,"prod14,prod5,prod13",14,7600,0.0,0.6
15705,16706,11,Client9,"prod5,prod9,prod10,prod1",23,11500,0.2,0.2
15706,16707,11,Client8,"prod15,prod13,prod2,prod1",19,8400,0.2,0.8
15707,16708,11,Client1,"prod3,prod15,prod15",19,18300,0.2,0.6
15708,16709,11,Client0,"prod1,prod6,prod15,prod4",17,12500,0.0,0.8
15709,16710,11,Client8,"prod12,prod1,prod1",22,15100,0.4,0.4
15710,16711,11,Client9,"prod15,prod1,prod10,prod10",21,18900,0.4,0.4
15711,16712,11,Client4,"prod15,prod1,prod5,prod12",21,13700,0.4,0.4
15712,16713,11,Client8,"prod1,prod10",11,10700,0.6,0.4
15713,16714,11,Client0,"prod3,prod2,prod3",15,5700,0.4,0.2
15714,16715,11,Client0,"prod8,prod12,prod14",16,3800,0.2,0.4
15715,16716,11,Client4,"prod13,prod10,prod1",11,8100,0.2,0.2
15716,16717,11,Client0,"prod7,prod3,prod2",19,8000,0.4,0.4
15717,16718,11,Client8,"prod2,prod14,prod2",11,3500,0.2,0.4
15718,16719,11,Client4,"prod1,prod3,prod5,prod6",24,15400,0.4,0.6
15719,16720,11,Client0,"prod12,prod12,prod4",12,8400,0.4,0.4
15720,16721,11,Client1,"prod10,prod12,prod11,prod3",31,14100,0.2,0.4
15721,16722,11,Client9,"prod2,prod11,prod11",14,8300,0.0,0.6
15722,16723,11,Client0,"prod15,prod5",2,1900,0.6,0.6
15723,16724,11,Client4,"prod15,prod13,prod11,prod4",15,8000,0.2,0.6
15724,16725,11,Client2,"prod15,prod13,prod1,prod13",23,9400,0.4,0.0
15725,16726,11,Client0,"prod12,prod6,prod12",11,5000,0.4,0.6
15726,16727,11,Client4,"prod13,prod13,prod11",10,3600,0.6,0.2
15727,16728,11,Client2,"prod3,prod12,prod2",21,9200,0.6,0.2
15728,16729,11,Client6,"prod7,prod1,prod15",15,12000,0.4,1.0
15729,16730,11,Client0,"prod11,prod3,prod10",5,2500,0.4,0.4
15730,16731,11,Client2,"prod9,prod6,prod14",8,3800,0.6,0.6
15731,16732,11,Client9,"prod10,prod1,prod14,prod14",22,9700,0.0,0.6
15732,16733,11,Client1,"prod1,prod15",9,8700,0.6,0.4
15733,16734,11,Client2,"prod10,prod13,prod2,prod13",13,3700,0.2,0.4
15734,16735,11,Client4,"prod12,prod3,prod7",12,3800,0.4,0.6
15735,16736,11,Client8,"prod13,prod2,prod12",4,1500,0.4,0.6
15736,16737,11,Client6,"prod15,prod6,prod11,prod10",27,20200,0.2,0.6
15737,16738,11,Client0,"prod2,prod2,prod1",11,5900,0.2,0.6
15738,16739,11,Client8,"prod4,prod12,prod10,prod2",17,11100,0.4,0.2
15739,16740,11,Client3,"prod15,prod9,prod5,prod15",27,19600,0.2,0.2
15740,16741,11,Client4,"prod3,prod13,prod11",9,3500,0.6,0.4
15741,16742,11,Client0,"prod3,prod14,prod12",10,3300,0.4,0.6
15742,16743,11,Client5,"prod2,prod1,prod5",16,13000,0.6,0.6
15743,16744,11,Client8,"prod15,prod5",7,6400,0.4,0.6
15744,16745,11,Client6,"prod15,prod11,prod2,prod1",20,11900,0.2,0.8
15745,16746,11,Client1,"prod1,prod5",10,8800,0.4,0.6
15746,16747,11,Client8,"prod11,prod1,prod15",13,11700,0.4,0.2
15747,16748,11,Client9,"prod6,prod13,prod1",12,5800,0.4,0.6
15748,16749,11,Client1,"prod3,prod10,prod12",13,6300,0.4,0.4
15749,16750,11,Client9,"prod1,prod3,prod3,prod3",15,4900,0.6,0.4
15750,16751,11,Client4,"prod1,prod1,prod6,prod2",26,16000,0.4,0.4
15751,16752,11,Client6,"prod15,prod4",10,8200,0.4,0.4
15752,16753,11,Client8,"prod3,prod3,prod14",3,700,0.2,0.4
15753,16754,11,Client9,"prod15,prod3,prod13,prod1",19,10300,0.4,0.6
15754,16755,11,Client2,"prod2,prod1,prod8",22,10200,0.4,0.2
15755,16756,11,Client1,"prod9,prod12,prod15",15,8100,0.4,0.6
15756,16757,11,Client8,"prod13,prod5,prod4",12,9500,0.2,0.8
15757,16758,11,Client4,"prod11,prod12,prod2",6,2800,0.2,0.2
15758,16759,11,Client6,"prod4,prod10",7,6800,0.6,0.6
15759,16760,11,Client8,"prod13,prod12,prod5",13,10500,0.2,0.2
15760,16761,11,Client1,"prod1,prod15",2,1700,0.2,0.2
15761,16762,11,Client4,"prod2,prod5,prod1",14,11600,0.4,0.8
15762,16763,11,Client4,"prod10,prod1,prod13,prod6",24,12500,0.4,0.2
15763,16764,11,Client4,"prod8,prod1,prod10",14,10500,0.2,0.4
15764,16765,11,Client8,"prod10,prod1,prod3,prod11",24,15200,0.2,0.6
15765,16766,11,Client0,"prod2,prod12,prod12",11,4500,0.2,0.2
15766,16767,11,Client1,"prod15,prod12,prod1,prod12",24,12000,0.2,0.8
15767,16768,11,Client8,"prod11,prod10,prod14",22,12600,0.4,0.8
15768,16769,11,Client5,"prod6,prod5,prod2",21,14200,0.4,0.2
15769,16770,11,Client1,"prod1,prod14,prod7,prod10",13,9100,0.4,0.2
15770,16771,11,Client6,"prod3,prod10,prod13",21,13100,0.2,0.4
15771,16772,11,Client2,"prod4,prod1,prod1,prod3",19,12600,0.2,0.6
15772,16773,11,Client1,"prod1,prod3,prod15,prod6",19,15600,0.4,0.2
15773,16774,11,Client8,"prod14,prod13,prod13",19,3700,0.2,0.4
15774,16775,11,Client5,"prod7,prod13,prod12",12,3400,0.2,0.8
15775,16776,11,Client4,"prod6,prod4,prod12",16,10200,0.2,0.6
15776,16777,11,Client0,"prod2,prod3,prod3",14,4400,0.4,0.6
15777,16778,11,Client0,"prod3,prod12,prod1",6,3200,0.2,1.0
15778,16779,11,Client5,"prod2,prod2,prod9",11,5100,0.6,0.8
15779,16780,11,Client4,"prod8,prod15,prod13",12,4800,0.6,0.2
15780,16781,11,Client0,"prod13,prod6,prod10",12,9200,0.2,0.4
15781,16782,11,Client0,"prod2,prod8,prod3",10,3100,0.0,0.4
15782,16783,11,Client0,"prod2,prod1,prod11",12,7900,0.4,0.2
15783,16784,11,Client4,"prod6,prod14,prod5",10,4700,0.4,0.6
15784,16785,11,Client2,"prod13,prod15,prod12",7,5000,0.4,0.2
15785,16786,11,Client9,"prod2,prod15,prod14",18,11200,0.4,0.4
15786,16787,11,Client1,"prod14,prod2,prod14",15,4300,0.4,0.4
15787,16788,11,Client0,"prod1,prod2,prod1,prod5",28,19200,0.0,0.6
15788,16789,11,Client2,"prod1,prod12,prod3,prod1",18,6700,0.2,0.2
15789,16790,11,Client5,"prod1,prod10",8,7700,0.4,0.2
15790,16791,11,Client8,"prod10,prod5",12,10900,0.4,0.8
15791,16792,11,Client8,"prod11,prod2,prod11",5,2800,0.4,0.8
15792,16793,11,Client4,"prod12,prod2,prod10",15,9900,0.4,0.4
15793,16794,11,Client5,"prod12,prod10,prod13",11,3200,0.6,0.6
15794,16795,11,Client3,"prod15,prod11,prod15,prod12",15,12800,0.4,0.4
15795,16796,11,Client8,"prod5,prod5",8,7200,0.2,0.2
15796,16797,11,Client8,"prod10,prod5",3,2800,0.2,0.8
15797,16798,11,Client2,"prod1,prod9,prod12,prod14",15,3300,0.2,0.2
15798,16799,11,Client2,"prod1,prod15",2,1700,0.4,0.8
15799,16800,11,Client0,"prod3,prod12,prod13",5,1500,0.2,0.8
15800,16801,11,Client1,"prod15,prod4",10,8200,0.6,0.6
15801,16802,11,Client1,"prod12,prod13,prod12",9,3400,0.6,0.6
15802,16803,11,Client1,"prod15,prod11,prod6,prod11",21,13000,0.4,0.4
15803,16804,11,Client0,"prod2,prod4,prod4",18,14100,0.0,0.6
15804,16805,11,Client8,"prod3,prod1,prod5",19,14900,0.0,0.6
15805,16806,11,Client9,"prod15,prod9,prod13,prod9",14,2400,0.2,0.4
15806,16807,11,Client8,"prod1,prod4",5,3900,0.4,0.6
15807,16808,11,Client3,"prod15,prod12,prod5,prod13",21,12000,0.2,0.6
15808,16809,11,Client4,"prod2,prod12,prod6",14,7900,0.2,0.2
15809,16810,11,Client0,"prod12,prod2,prod3",13,5400,0.2,0.6
15810,16811,11,Client9,"prod4,prod2,prod10,prod5",29,22800,0.2,0.8
15811,16812,11,Client0,"prod14,prod15,prod3",15,8500,0.4,0.2
15812,16813,11,Client4,"prod1,prod10",8,7700,0.4,0.6
15813,16814,11,Client4,"prod12,prod6,prod15",17,14400,0.2,0.6
15814,16815,11,Client6,"prod10,prod7,prod12,prod3",19,8000,0.0,0.6
15815,16816,11,Client6,"prod2,prod12,prod14",20,5400,0.2,0.4
15816,16817,11,Client5,"prod12,prod12,prod3",9,3500,0.2,1.0
15817,16818,11,Client6,"prod14,prod14,prod12",14,2300,0.2,0.6
15818,16819,11,Client3,"prod4,prod1,prod15,prod4",19,16800,0.4,0.8
15819,16820,11,Client2,"prod15,prod4",7,5800,0.4,0.4
15820,16821,11,Client1,"prod12,prod15,prod13",12,7400,0.4,0.6
15821,16822,11,Client5,"prod11,prod4,prod2",12,7900,0.4,0.8
15822,16823,11,Client2,"prod3,prod15,prod14",8,6400,0.2,0.6
15823,16824,11,Client5,"prod11,prod1,prod9",14,4900,0.6,0.2
15824,16825,11,Client1,"prod3,prod5,prod14",11,7700,0.4,0.4
15825,16826,11,Client2,"prod9,prod4,prod10",20,17300,0.4,0.6
15826,16827,11,Client9,"prod4,prod4",6,4800,0.4,0.4
15827,16828,11,Client4,"prod10,prod4",4,3400,0.6,0.6
15828,16829,11,Client4,"prod1,prod1,prod12,prod1",20,11600,0.4,0.4
15829,16830,11,Client2,"prod1,prod11,prod11,prod4",19,12500,0.0,0.4
15830,16831,11,Client8,"prod5,prod14,prod10,prod1",26,17200,0.2,0.2
15831,16832,11,Client2,"prod10,prod1,prod2,prod15",15,10100,0.2,0.6
15832,16833,11,Client0,"prod15,prod7,prod15,prod8",18,10400,0.6,0.4
15833,16834,11,Client4,"prod14,prod14,prod14",22,2200,0.4,0.4
15834,16835,11,Client4,"prod1,prod11,prod3,prod4",17,9800,0.2,1.0
15835,16836,11,Client1,"prod11,prod12,prod10",21,14000,0.4,0.2
15836,16837,11,Client6,"prod1,prod2,prod9,prod13",24,7200,0.2,0.6
15837,16838,11,Client1,"prod9,prod5,prod12",13,6900,0.2,0.2
15838,16839,11,Client8,"prod15,prod12,prod14,prod4",26,13000,0.0,0.8
15839,16840,11,Client9,"prod10,prod5",3,2800,0.6,0.8
15840,16841,11,Client1,"prod15,prod10",5,5000,0.4,0.4
15841,16842,11,Client1,"prod13,prod5,prod15",17,15400,0.4,0.4
15842,16843,11,Client9,"prod3,prod14,prod15",8,2800,0.2,0.6
15843,16844,11,Client9,"prod12,prod12,prod12",11,4400,0.2,0.6
15844,16845,11,Client4,"prod14,prod9,prod13",12,1500,0.4,0.2
15845,16846,11,Client0,"prod7,prod8,prod1",19,8000,0.4,0.0
15846,16847,11,Client0,"prod5,prod10",12,11900,0.0,0.2
15847,16848,11,Client0,"prod12,prod14,prod11",20,7300,0.2,0.2
15848,16849,11,Client8,"prod3,prod7,prod10",19,11700,0.4,0.4
15849,16850,11,Client2,"prod5,prod2,prod15,prod2",21,14400,0.4,0.2
15850,16851,11,Client8,"prod15,prod13,prod1,prod3",22,7100,0.6,0.2
15851,16852,11,Client0,"prod15,prod7,prod12,prod1",16,8800,0.0,0.0
15852,16853,11,Client5,"prod14,prod10,prod6",15,11300,0.2,0.2
15853,16854,11,Client0,"prod1,prod13,prod5,prod10",22,13700,0.4,0.4
15854,16855,11,Client4,"prod10,prod1,prod10,prod4",23,19600,0.2,0.8
15855,16856,11,Client0,"prod3,prod2,prod2",9,4300,0.2,0.2
15856,16857,11,Client0,"prod15,prod2,prod10,prod1",24,16700,0.2,0.2
15857,16858,11,Client0,"prod10,prod12,prod10,prod4",15,9600,0.2,0.6
15858,16859,11,Client8,"prod10,prod9,prod13,prod1",22,10000,0.4,0.6
15859,16860,11,Client9,"prod2,prod1,prod5",21,16500,0.2,0.8
15860,16861,11,Client9,"prod15,prod12,prod15,prod10",14,12800,0.2,0.6
15861,16862,11,Client0,"prod4,prod11,prod11,prod3",18,8900,0.2,0.2
15862,16863,11,Client0,"prod12,prod12,prod13",12,4400,0.2,0.6
15863,16864,11,Client9,"prod15,prod13,prod1,prod6",24,11900,0.0,0.6
15864,16865,11,Client1,"prod15,prod8,prod13,prod12",14,3800,0.2,0.6
15865,16866,11,Client3,"prod7,prod14,prod1",10,3100,0.4,0.2
15866,16867,11,Client0,"prod14,prod14,prod1",14,8000,0.0,0.4
15867,16868,11,Client0,"prod12,prod13,prod6",8,3800,0.2,0.2
15868,16869,11,Client5,"prod13,prod2,prod13",5,1900,0.2,0.8
15869,16870,11,Client8,"prod15,prod15",8,8000,0.4,0.4
15870,16871,11,Client0,"prod15,prod15",11,11000,0.4,0.2
15871,16872,11,Client8,"prod10,prod4",2,1800,0.2,0.4
15872,16873,11,Client2,"prod3,prod8,prod14",10,1600,0.4,0.2
15873,16874,11,Client2,"prod5,prod12,prod5,prod10",9,7500,0.4,0.2
15874,16875,11,Client1,"prod8,prod2,prod12",16,7000,0.2,0.4
15875,16876,11,Client2,"prod13,prod10,prod4",4,2800,0.2,0.2
15876,16877,11,Client0,"prod15,prod3,prod12,prod4",15,10000,0.2,0.2
15877,16878,11,Client6,"prod14,prod6,prod15",7,5700,0.2,0.6
15878,16879,11,Client2,"prod1,prod15",4,3700,0.4,0.4
15879,16880,11,Client0,"prod11,prod15,prod6",11,9400,0.2,0.4
15880,16881,11,Client1,"prod12,prod12,prod13",17,5000,0.4,0.4
15881,16882,11,Client8,"prod3,prod13,prod2",10,3000,0.2,0.0
15882,16883,11,Client9,"prod2,prod2,prod13",14,5800,0.2,0.6
15883,16884,11,Client9,"prod10,prod3,prod5,prod15",21,19400,0.4,0.6
15884,16885,11,Client5,"prod10,prod8,prod12,prod1",19,8200,0.4,0.6
15885,16886,11,Client6,"prod9,prod14,prod2",13,5700,0.6,0.4
15886,16887,11,Client8,"prod13,prod1,prod13",16,8700,0.2,0.2
15887,16888,11,Client1,"prod13,prod10,prod14",12,6700,0.4,0.2
15888,16889,11,Client8,"prod9,prod1,prod5",18,13200,0.2,0.0
15889,16890,11,Client5,"prod2,prod1,prod7",19,10700,0.4,0.2
15890,16891,11,Client0,"prod13,prod13,prod6",12,4000,0.4,0.2
15891,16892,11,Client2,"prod12,prod5,prod5",9,7600,0.0,0.4
15892,16893,11,Client8,"prod4,prod1,prod3,prod1",18,10700,0.4,0.4
15893,16894,11,Client2,"prod12,prod5,prod3",18,12100,0.6,0.4
15894,16895,11,Client0,"prod12,prod1,prod4",9,6700,0.4,0.4
15895,16896,11,Client1,"prod13,prod9,prod11",8,2900,0.2,0.4
15896,16897,11,Client6,"prod14,prod2,prod10",11,5600,0.2,0.4
15897,16898,11,Client1,"prod13,prod14,prod1",7,2600,0.2,0.6
15898,16899,11,Client8,"prod2,prod2,prod13",11,3100,0.2,0.6
15899,16900,11,Client0,"prod7,prod12,prod10",7,4600,0.8,0.4
15900,16901,11,Client6,"prod12,prod2,prod11",10,5300,0.4,0.8
15901,16902,11,Client9,"prod14,prod11,prod13",13,6500,0.4,0.2
15902,16903,11,Client8,"prod9,prod10,prod13",15,11700,0.6,0.4
15903,16904,11,Client5,"prod10,prod13,prod4,prod5",20,14600,0.4,0.4
15904,16905,11,Client8,"prod15,prod15",8,8000,0.4,0.4
15905,16906,11,Client0,"prod7,prod10,prod12",12,6000,0.4,0.4
15906,16907,11,Client0,"prod12,prod12,prod1",8,3800,0.4,0.4
15907,16908,11,Client1,"prod10,prod1,prod15,prod3",27,16000,0.2,1.0
15908,16909,11,Client0,"prod14,prod15,prod5",18,16100,0.2,0.8
15909,16910,11,Client0,"prod12,prod1,prod5",14,11100,0.6,0.6
15910,16911,11,Client9,"prod9,prod15,prod3",20,12100,0.4,0.4
15911,16912,11,Client2,"prod1,prod12,prod12,prod4",15,7900,0.2,0.8
15912,16913,11,Client0,"prod12,prod2,prod15",13,11400,0.4,0.6
15913,16914,11,Client0,"prod14,prod14,prod2",13,5300,0.4,0.8
15914,16915,11,Client5,"prod6,prod11,prod2",17,9400,0.2,0.2
15915,16916,11,Client8,"prod9,prod6,prod12",12,6500,0.0,0.8
