,ProdName,MonthNum,OrderID,OrderQty,OrderTotal,ClientName,ProdPrice,Hour,Minute,Day,CliSentiAvg,SpSentiAvg
42661,prod5,2,3877,1,600,Client0,8100,22,2,0,0.2,0.4
42662,prod4,2,3878,7,700,Client9,800,12,30,0,0.6,0.6
42663,prod14,2,3878,7,700,Client9,700,12,30,0,0.6,0.0
42664,prod4,2,3878,7,700,Client9,2400,12,30,0,1.0,0.4
42665,prod11,2,3878,7,700,Client9,3600,12,30,0,0.6,0.8
42666,prod11,2,3879,1,600,Client3,600,12,17,3,0.0,0.6
42667,prod14,2,3879,1,600,Client3,1100,12,17,3,0.6,0.4
42668,prod14,2,3879,1,600,Client3,700,12,17,3,0.2,0.4
42669,prod2,2,3880,1,500,Client3,500,18,41,6,0.4,0.4
42670,prod12,2,3880,1,500,Client3,4400,18,41,6,0.6,0.6
42671,prod3,2,3880,1,500,Client3,1500,18,41,6,0.4,0.6
42672,prod1,2,3881,1,700,Client5,700,11,36,3,0.6,0.8
42673,prod5,2,3881,1,700,Client5,3600,11,36,3,0.8,0.6
42674,prod15,2,3882,1,1000,Client0,1000,13,52,2,0.2,0.8
42675,prod12,2,3882,1,1000,Client0,400,13,52,2,0.8,0.6
42676,prod5,2,3882,1,1000,Client0,7200,13,52,2,0.4,0.8
42677,prod1,2,3882,1,1000,Client0,4900,13,52,2,0.8,0.6
42678,prod11,2,3883,9,9000,Client0,600,11,27,0,0.4,0.4
42679,prod9,2,3883,9,9000,Client0,800,11,27,0,0.6,0.2
42680,prod15,2,3883,9,9000,Client0,9000,11,27,0,0.2,0.6
42681,prod12,2,3884,1,400,Client1,400,19,16,6,0.2,0.8
42682,prod1,2,3884,1,400,Client1,2800,19,16,6,0.4,0.6
42683,prod12,2,3884,1,400,Client1,800,19,16,6,0.6,0.8
42684,prod15,2,3885,7,7000,Client5,1000,2,12,4,0.8,0.6
42685,prod15,2,3885,7,7000,Client5,7000,2,12,4,0.2,0.6
42686,prod13,2,3886,10,1000,Client2,200,0,6,1,0.6,0.2
42687,prod13,2,3886,10,1000,Client2,2200,0,6,1,0.8,0.4
42688,prod14,2,3886,10,1000,Client2,1000,0,6,1,0.4,0.8
42689,prod2,2,3887,7,4200,Client6,500,13,3,1,0.8,0.6
42690,prod11,2,3887,7,4200,Client6,4200,13,3,1,0.6,0.2
42691,prod3,2,3887,7,4200,Client6,900,13,3,1,0.8,0.6
42692,prod7,2,3888,1,400,Client1,400,15,20,2,0.4,0.8
42693,prod2,2,3888,1,400,Client1,4000,15,20,2,0.6,0.6
42694,prod14,2,3888,1,400,Client1,600,15,20,2,0.8,0.4
42695,prod2,2,3889,8,6400,Client8,500,6,33,5,1.0,0.6
42696,prod5,2,3889,8,6400,Client8,9900,6,33,5,0.4,0.6
42697,prod4,2,3889,8,6400,Client8,6400,6,33,5,0.2,0.8
42698,prod1,2,3890,1,700,Client0,700,11,38,1,0.4,0.4
42699,prod15,2,3890,1,700,Client0,8000,11,38,1,0.6,0.6
42700,prod6,2,3891,3,1800,Client0,600,18,10,6,0.6,0.4
42701,prod13,2,3891,3,1800,Client0,1600,18,10,6,0.6,0.6
42702,prod11,2,3891,3,1800,Client0,1800,18,10,6,0.4,0.8
42703,prod12,2,3892,10,3000,Client1,400,15,47,2,0.8,0.4
42704,prod3,2,3892,10,3000,Client1,3000,15,47,2,0.4,0.6
42705,prod3,2,3892,10,3000,Client1,1500,15,47,2,0.8,0.6
42706,prod3,2,3893,9,6300,Client0,300,23,0,2,0.6,0.6
42707,prod15,2,3893,9,6300,Client0,3000,23,0,2,0.4,0.6
42708,prod1,2,3893,9,6300,Client0,6300,23,0,2,0.2,0.4
42709,prod7,2,3894,5,1000,Client6,400,14,55,4,0.6,0.6
42710,prod13,2,3894,5,1000,Client6,1000,14,55,4,0.4,0.6
42711,prod14,2,3894,5,1000,Client6,500,14,55,4,0.6,0.2
42712,prod13,2,3895,9,4500,Client4,200,14,37,3,0.8,0.4
42713,prod2,2,3895,9,4500,Client4,4500,14,37,3,0.4,0.4
42714,prod2,2,3895,9,4500,Client4,3000,14,37,3,0.4,0.8
42715,prod2,2,3896,9,6100,Client6,500,13,10,4,0.4,0.2
42716,prod5,2,3896,9,6100,Client6,7200,13,10,4,0.6,0.8
42717,prod1,2,3896,9,6100,Client6,5600,13,10,4,0.4,0.2
42718,prod15,2,3897,9,8100,Client4,1000,15,0,0,0.6,0.4
42719,prod5,2,3897,9,8100,Client4,8100,15,0,0,0.4,0.4
42720,prod1,2,3898,7,5600,Client1,700,19,7,4,0.4,0.6
42721,prod2,2,3898,7,5600,Client1,1500,19,7,4,0.4,0.4
42722,prod4,2,3898,7,5600,Client1,5600,19,7,4,0.2,0.4
42723,prod15,2,3898,7,5600,Client1,1000,19,7,4,0.6,0.4
42724,prod4,2,3899,1,800,Client8,800,20,53,6,0.6,0.8
42725,prod10,2,3899,1,800,Client8,6000,20,53,6,0.8,0.6
42726,prod11,2,3900,1,600,Client2,600,14,24,6,0.2,0.6
42727,prod14,2,3900,1,600,Client2,1100,14,24,6,0.4,0.2
42728,prod10,2,3900,1,600,Client2,1000,14,24,6,0.8,0.2
42729,prod15,2,3901,1,100,Client8,1000,12,59,6,0.6,0.8
42730,prod14,2,3901,1,100,Client8,100,12,59,6,0.4,0.4
42731,prod15,2,3901,1,100,Client8,5000,12,59,6,0.6,0.2
42732,prod14,2,3901,1,100,Client8,700,12,59,6,0.4,0.6
42733,prod10,2,3902,3,2700,Client8,1000,16,39,0,0.8,0.8
42734,prod12,2,3902,3,2700,Client8,4400,16,39,0,0.6,0.0
42735,prod5,2,3902,3,2700,Client8,2700,16,39,0,0.0,0.6
42736,prod12,2,3902,3,2700,Client8,800,16,39,0,0.8,0.2
42737,prod1,2,3903,1,1000,Client8,700,19,6,3,0.6,0.4
42738,prod15,2,3903,1,1000,Client8,1000,19,6,3,0.4,0.6
42739,prod9,2,3904,3,2700,Client1,100,19,15,2,0.8,0.0
42740,prod5,2,3904,3,2700,Client1,2700,19,15,2,0.2,0.4
42741,prod1,2,3904,3,2700,Client1,3500,19,15,2,0.8,0.4
42742,prod14,2,3905,1,100,Client8,100,13,15,4,0.6,0.8
42743,prod13,2,3905,1,100,Client8,400,13,15,4,0.8,0.2
42744,prod11,2,3905,1,100,Client8,4200,13,15,4,0.8,0.6
42745,prod5,2,3906,11,4400,Client6,900,20,30,4,0.4,0.4
42746,prod12,2,3906,11,4400,Client6,4400,20,30,4,0.2,0.6
42747,prod13,2,3906,11,4400,Client6,1800,20,30,4,0.4,0.6
42748,prod3,2,3906,11,4400,Client6,900,20,30,4,0.4,0.2
42749,prod13,2,3907,10,2000,Client8,200,14,2,1,0.6,0.8
42750,prod13,2,3907,10,2000,Client8,2000,14,2,1,0.4,0.2
42751,prod14,2,3907,10,2000,Client8,1000,14,2,1,0.6,0.6
42752,prod11,2,3908,8,4800,Client4,600,7,28,4,0.6,0.4
42753,prod10,2,3908,8,4800,Client4,4000,7,28,4,1.0,0.4
42754,prod11,2,3908,8,4800,Client4,4800,7,28,4,0.2,0.4
42755,prod10,2,3909,1,1000,Client2,1000,12,38,5,0.8,0.6
42756,prod5,2,3909,1,1000,Client2,7200,12,38,5,1.0,0.4
42757,prod15,2,3910,4,800,Client7,1000,21,1,3,0.8,0.8
42758,prod3,2,3910,4,800,Client7,1800,21,1,3,0.4,0.6
42759,prod8,2,3910,4,800,Client7,800,21,1,3,0.2,0.6
42760,prod9,2,3910,4,800,Client7,1100,21,1,3,1.0,0.6
42761,prod15,2,3911,5,5000,Client0,1000,16,0,6,0.6,0.4
42762,prod2,2,3911,5,5000,Client0,2500,16,0,6,0.6,0.4
42763,prod7,2,3911,5,5000,Client0,800,16,0,6,0.6,0.2
42764,prod10,2,3911,5,5000,Client0,5000,16,0,6,0.2,0.8
42765,prod11,2,3912,1,600,Client3,600,18,55,4,0.6,0.8
42766,prod6,2,3912,1,600,Client3,6600,18,55,4,0.8,0.4
42767,prod14,2,3912,1,600,Client3,100,18,55,4,0.8,0.6
42768,prod15,2,3913,9,900,Client6,1000,10,41,0,0.6,0.6
42769,prod7,2,3913,9,900,Client6,1200,10,41,0,0.8,0.4
42770,prod14,2,3913,9,900,Client6,900,10,41,0,0.6,0.2
42771,prod8,2,3913,9,900,Client6,600,10,41,0,0.8,1.0
42772,prod11,2,3914,9,6300,Client8,600,18,34,5,0.6,0.8
42773,prod14,2,3914,9,6300,Client8,600,18,34,5,0.8,0.8
42774,prod1,2,3914,9,6300,Client8,6300,18,34,5,0.6,0.2
42775,prod12,2,3915,5,3000,Client2,400,12,44,5,0.6,0.6
42776,prod14,2,3915,5,3000,Client2,800,12,44,5,0.6,0.8
42777,prod11,2,3915,5,3000,Client2,3000,12,44,5,0.2,0.4
42778,prod2,2,3916,5,3500,Client0,500,14,20,3,0.6,0.2
42779,prod1,2,3916,5,3500,Client0,3500,14,20,3,0.4,0.8
42780,prod2,2,3916,5,3500,Client0,2500,14,20,3,1.0,0.0
42781,prod15,2,3917,7,2100,Client0,1000,16,56,3,0.4,0.8
42782,prod3,2,3917,7,2100,Client0,2100,16,56,3,0.4,0.6
42783,prod1,2,3917,7,2100,Client0,3500,16,56,3,0.4,0.8
42784,prod5,2,3917,7,2100,Client0,7200,16,56,3,0.8,0.2
42785,prod14,2,3918,1,100,Client8,100,18,16,2,0.2,0.6
42786,prod13,2,3918,1,100,Client8,1200,18,16,2,0.6,0.8
42787,prod13,2,3918,1,100,Client8,400,18,16,2,0.6,0.6
42788,prod1,2,3919,11,11000,Client0,700,14,34,0,0.8,0.0
42789,prod10,2,3919,11,11000,Client0,11000,14,34,0,0.6,1.0
42790,prod2,2,3920,10,2000,Client2,500,18,23,5,0.6,0.4
42791,prod1,2,3920,10,2000,Client2,5600,18,23,5,0.6,0.6
42792,prod8,2,3920,10,2000,Client2,2000,18,23,5,0.2,0.6
42793,prod5,2,3921,4,800,Client1,900,17,52,1,0.6,0.6
42794,prod13,2,3921,4,800,Client1,1000,17,52,1,0.4,0.6
42795,prod14,2,3921,4,800,Client1,500,17,52,1,0.6,0.4
42796,prod13,2,3921,4,800,Client1,800,17,52,1,0.2,0.6
42797,prod12,2,3922,4,800,Client4,800,17,53,2,0.4,0.6
42798,prod13,2,3922,4,800,Client4,800,17,53,2,0.2,0.4
42799,prod13,2,3922,4,800,Client4,200,17,53,2,0.6,0.4
42800,prod1,2,3923,6,2400,Client2,700,21,52,6,0.6,0.6
42801,prod13,2,3923,6,2400,Client2,600,21,52,6,0.8,0.4
42802,prod14,2,3923,6,2400,Client2,100,21,52,6,0.6,0.6
42803,prod12,2,3923,6,2400,Client2,2400,21,52,6,0.4,0.2
42804,prod3,2,3924,1,300,Client9,300,20,11,3,0.4,0.2
42805,prod11,2,3924,1,300,Client9,3000,20,11,3,0.6,0.4
42806,prod14,2,3924,1,300,Client9,800,20,11,3,0.6,0.6
42807,prod9,2,3925,9,9000,Client8,100,18,48,5,0.4,0.6
42808,prod10,2,3925,9,9000,Client8,9000,18,48,5,0.4,0.4
42809,prod2,2,3925,9,9000,Client8,4500,18,48,5,0.6,0.2
42810,prod12,2,3926,6,6000,Client2,400,17,49,2,0.6,0.4
42811,prod15,2,3926,6,6000,Client2,6000,17,49,2,0.4,0.6
42812,prod10,2,3926,6,6000,Client2,11000,17,49,2,0.6,0.6
42813,prod13,2,3927,1,200,Client3,200,18,49,4,0.4,0.4
42814,prod1,2,3927,1,200,Client3,2100,18,49,4,0.6,0.4
42815,prod10,2,3927,1,200,Client3,9000,18,49,4,0.8,0.6
42816,prod13,2,3928,2,1000,Client0,200,13,11,2,0.6,0.0
42817,prod5,2,3928,2,1000,Client0,9900,13,11,2,0.6,0.8
42818,prod2,2,3928,2,1000,Client0,1000,13,11,2,0.4,0.4
42819,prod2,2,3929,2,1200,Client5,500,19,2,5,0.4,0.8
42820,prod11,2,3929,2,1200,Client5,1200,19,2,5,0.2,0.4
42821,prod13,2,3929,2,1200,Client5,1200,19,2,5,0.4,0.4
42822,prod3,2,3930,1,300,Client0,300,14,0,4,0.4,0.2
42823,prod15,2,3930,1,300,Client0,11000,14,0,4,0.6,0.2
42824,prod13,2,3930,1,300,Client0,600,14,0,4,0.6,0.6
42825,prod12,2,3931,1,800,Client0,400,0,3,3,0.8,0.6
42826,prod4,2,3931,1,800,Client0,800,0,3,3,0.2,0.6
42827,prod5,2,3931,1,800,Client0,2700,0,3,3,0.6,0.0
42828,prod3,2,3932,1,1000,Client5,300,5,43,6,0.4,0.2
42829,prod10,2,3932,1,1000,Client5,1000,5,43,6,0.0,0.2
42830,prod15,2,3932,1,1000,Client5,8000,5,43,6,0.8,0.6
42831,prod13,2,3933,7,800,Client8,200,9,37,2,0.4,0.2
42832,prod13,2,3933,7,800,Client8,400,9,37,2,0.8,0.8
42833,prod14,2,3933,7,800,Client8,600,9,37,2,0.4,0.2
42834,prod5,2,3934,11,4400,Client5,900,11,23,0,0.8,0.4
42835,prod7,2,3934,11,4400,Client5,4400,11,23,0,0.4,0.8
42836,prod14,2,3934,11,4400,Client5,100,11,23,0,0.6,0.4
42837,prod1,2,3934,11,4400,Client5,1400,11,23,0,0.8,0.2
42838,prod15,2,3935,9,900,Client9,2000,7,42,6,0.4,1.0
42839,prod12,2,3935,9,900,Client9,3200,7,42,6,0.8,0.4
42840,prod14,2,3935,9,900,Client9,900,7,42,6,0.4,0.2
42841,prod15,2,3935,9,900,Client9,9000,7,42,6,0.4,0.6
42842,prod7,2,3936,9,7600,Client8,400,9,1,2,0.6,0.2
42843,prod5,2,3936,9,7600,Client8,4500,9,1,2,0.6,0.6
42844,prod5,2,3936,9,7600,Client8,7200,9,1,2,0.6,0.2
42845,prod12,2,3937,11,4400,Client4,400,17,50,4,0.2,0.6
42846,prod13,2,3937,11,4400,Client4,600,17,50,4,0.6,0.4
42847,prod7,2,3937,11,4400,Client4,4000,17,50,4,0.2,0.6
42848,prod7,2,3938,1,400,Client2,400,16,21,6,0.2,0.6
42849,prod10,2,3938,1,400,Client2,7000,16,21,6,0.4,0.6
42850,prod2,2,3938,1,400,Client2,3500,16,21,6,0.4,0.6
42851,prod5,2,3939,1,900,Client0,900,1,6,1,0.4,0.6
42852,prod15,2,3939,1,900,Client0,4000,1,6,1,0.6,0.6
42853,prod1,2,3940,1,200,Client8,700,22,57,1,0.2,0.8
42854,prod2,2,3940,1,200,Client8,5500,22,57,1,0.4,0.6
42855,prod13,2,3940,1,200,Client8,200,22,57,1,0.2,0.6
42856,prod7,2,3940,1,200,Client8,2400,22,57,1,1.0,0.4
42857,prod4,2,3941,8,7200,Client1,800,12,21,1,0.6,0.8
42858,prod2,2,3941,8,7200,Client1,2000,12,21,1,0.4,0.6
42859,prod5,2,3941,8,7200,Client1,7200,12,21,1,0.2,0.2
42860,prod15,2,3941,8,7200,Client1,10000,12,21,1,0.6,0.6
42861,prod10,2,3942,7,7000,Client3,1000,14,36,6,0.2,0.6
42862,prod3,2,3942,7,7000,Client3,600,14,36,6,0.8,0.8
42863,prod15,2,3942,7,7000,Client3,6000,14,36,6,0.2,0.6
42864,prod13,2,3942,7,7000,Client3,400,14,36,6,0.8,0.4
42865,prod11,2,3943,2,1200,Client2,600,23,13,2,0.4,0.6
42866,prod6,2,3943,2,1200,Client2,1200,23,13,2,0.4,0.2
42867,prod2,2,3943,2,1200,Client2,5000,23,13,2,1.0,0.6
42868,prod13,2,3944,4,2400,Client6,200,12,50,2,0.4,0.6
42869,prod2,2,3944,4,2400,Client6,1500,12,50,2,0.6,1.0
42870,prod6,2,3944,4,2400,Client6,2400,12,50,2,0.4,0.0
42871,prod10,2,3945,8,5600,Client6,1000,10,53,0,0.6,0.8
42872,prod3,2,3945,8,5600,Client6,2400,10,53,0,1.0,0.8
42873,prod3,2,3945,8,5600,Client6,2100,10,53,0,0.4,0.6
42874,prod1,2,3945,8,5600,Client6,5600,10,53,0,0.4,0.2
42875,prod15,2,3946,9,3600,Client0,1000,12,17,0,0.4,0.8
42876,prod3,2,3946,9,3600,Client0,3000,12,17,0,0.8,0.8
42877,prod10,2,3946,9,3600,Client0,6000,12,17,0,0.4,0.4
42878,prod12,2,3946,9,3600,Client0,3600,12,17,0,0.2,0.8
42879,prod1,2,3947,17,7400,Client2,700,8,32,4,0.6,0.4
42880,prod13,2,3947,17,7400,Client2,1800,8,32,4,0.2,0.6
42881,prod2,2,3947,17,7400,Client2,5500,8,32,4,0.4,0.6
42882,prod1,2,3947,17,7400,Client2,5600,8,32,4,0.2,0.6
42883,prod5,2,3948,11,5500,Client1,900,8,16,0,0.6,0.4
42884,prod2,2,3948,11,5500,Client1,4500,8,16,0,0.6,0.8
42885,prod9,2,3948,11,5500,Client1,400,8,16,0,0.6,0.8
42886,prod2,2,3948,11,5500,Client1,5500,8,16,0,0.6,0.2
42887,prod2,2,3949,3,2100,Client5,500,12,6,1,0.6,0.4
42888,prod14,2,3949,3,2100,Client5,500,12,6,1,0.6,0.8
42889,prod1,2,3949,3,2100,Client5,2100,12,6,1,0.4,1.0
42890,prod12,2,3950,3,1200,Client5,400,11,55,3,0.6,0.4
42891,prod15,2,3950,3,1200,Client5,3000,11,55,3,0.4,1.0
42892,prod12,2,3950,3,1200,Client5,1200,11,55,3,0.2,0.8
42893,prod6,2,3951,2,1200,Client6,1200,20,30,3,0.2,0.8
42894,prod3,2,3951,2,1200,Client6,300,20,30,3,0.4,0.4
42895,prod12,2,3951,2,1200,Client6,1600,20,30,3,0.6,0.2
42896,prod14,2,3952,2,2000,Client9,100,22,39,3,0.2,0.6
42897,prod15,2,3952,2,2000,Client9,2000,22,39,3,0.2,0.4
42898,prod13,2,3952,2,2000,Client9,1000,22,39,3,0.4,0.4
42899,prod2,2,3953,7,7000,Client8,500,15,4,0,1.0,0.2
42900,prod15,2,3953,7,7000,Client8,7000,15,4,0,0.2,0.4
42901,prod10,2,3953,7,7000,Client8,2000,15,4,0,0.4,0.4
42902,prod12,2,3954,1,400,Client8,400,0,0,6,0.4,0.4
42903,prod1,2,3954,1,400,Client8,5600,0,0,6,0.8,0.2
42904,prod7,2,3954,1,400,Client8,800,0,0,6,0.8,0.6
42905,prod8,2,3955,6,1200,Client9,200,10,42,3,0.2,0.8
42906,prod13,2,3955,6,1200,Client9,1200,10,42,3,0.2,0.4
42907,prod13,2,3955,6,1200,Client9,800,10,42,3,0.2,0.6
42908,prod10,2,3956,1,1000,Client3,1000,22,13,0,0.0,0.8
42909,prod1,2,3956,1,1000,Client3,7700,22,13,0,0.2,0.6
42910,prod15,2,3956,1,1000,Client3,2000,22,13,0,0.6,0.4
42911,prod12,2,3956,1,1000,Client3,2800,22,13,0,0.4,1.0
42912,prod1,2,3957,9,7900,Client5,700,14,50,4,0.2,0.4
42913,prod5,2,3957,9,7900,Client5,7200,14,50,4,0.2,0.4
42914,prod13,2,3958,4,2000,Client6,200,3,17,5,0.6,0.6
42915,prod12,2,3958,4,2000,Client6,800,3,17,5,0.6,0.6
42916,prod2,2,3958,4,2000,Client6,2000,3,17,5,0.0,0.4
42917,prod1,2,3959,6,6000,Client2,700,17,0,0,0.4,0.8
42918,prod8,2,3959,6,6000,Client2,1400,17,0,0,0.6,0.6
42919,prod15,2,3959,6,6000,Client2,6000,17,0,0,0.4,0.4
42920,prod1,2,3959,6,6000,Client2,7700,17,0,0,0.8,0.8
42921,prod4,2,3960,1,800,Client0,800,16,39,5,0.2,0.6
42922,prod1,2,3960,1,800,Client0,5600,16,39,5,0.6,0.8
42923,prod8,2,3960,1,800,Client0,1000,16,39,5,0.4,0.4
42924,prod15,2,3960,1,800,Client0,3000,16,39,5,0.4,0.4
42925,prod3,2,3961,5,2000,Client0,300,14,24,6,0.8,0.8
42926,prod1,2,3961,5,2000,Client0,4900,14,24,6,0.8,0.8
42927,prod12,2,3961,5,2000,Client0,2000,14,24,6,0.4,0.6
42928,prod12,2,3962,9,1200,Client0,400,22,53,2,0.4,0.4
42929,prod9,2,3962,9,1200,Client0,800,22,53,2,0.4,0.4
42930,prod12,2,3962,9,1200,Client0,2800,22,53,2,0.6,0.4
42931,prod9,2,3963,8,4000,Client8,100,14,41,3,0.6,0.6
42932,prod14,2,3963,8,4000,Client8,600,14,41,3,0.8,0.2
42933,prod2,2,3963,8,4000,Client8,4000,14,41,3,0.6,0.4
42934,prod8,2,3964,4,2000,Client0,200,19,20,5,0.6,0.4
42935,prod2,2,3964,4,2000,Client0,2000,19,20,5,0.2,0.4
42936,prod12,2,3964,4,2000,Client0,400,19,20,5,0.6,0.8
42937,prod15,2,3965,9,900,Client9,1000,12,9,3,0.6,0.6
42938,prod3,2,3965,9,900,Client9,2700,12,9,3,0.8,0.4
42939,prod9,2,3965,9,900,Client9,900,12,9,3,0.4,0.6
42940,prod10,2,3965,9,900,Client9,5000,12,9,3,0.8,0.2
42941,prod3,2,3966,1,600,Client8,300,15,21,6,1.0,0.8
42942,prod11,2,3966,1,600,Client8,600,15,21,6,0.2,0.4
42943,prod3,2,3966,1,600,Client8,3300,15,21,6,0.4,0.6
42944,prod1,2,3967,6,3000,Client8,700,18,30,6,0.2,0.6
42945,prod2,2,3967,6,3000,Client8,3000,18,30,6,0.2,0.4
42946,prod2,2,3967,6,3000,Client8,2000,18,30,6,0.4,0.8
42947,prod4,2,3967,6,3000,Client8,3200,18,30,6,0.4,0.6
42948,prod11,2,3968,8,4000,Client5,600,21,53,4,0.6,0.6
42949,prod2,2,3968,8,4000,Client5,4000,21,53,4,0.4,0.6
42950,prod11,2,3968,8,4000,Client5,3000,21,53,4,0.8,0.2
42951,prod3,2,3969,1,300,Client0,300,15,0,2,0.4,0.2
42952,prod15,2,3969,1,300,Client0,10000,15,0,2,0.8,0.6
42953,prod5,2,3969,1,300,Client0,7200,15,0,2,0.6,0.4
42954,prod11,2,3970,1,600,Client8,600,21,29,0,0.4,0.4
42955,prod12,2,3970,1,600,Client8,400,21,29,0,0.8,0.8
42956,prod14,2,3970,1,600,Client8,800,21,29,0,0.6,0.2
42957,prod14,2,3971,8,6400,Client2,100,15,24,3,0.2,0.8
42958,prod3,2,3971,8,6400,Client2,1200,15,24,3,0.6,0.8
42959,prod4,2,3971,8,6400,Client2,6400,15,24,3,0.2,0.0
42960,prod3,2,3972,2,2000,Client1,300,23,31,1,0.6,0.4
42961,prod10,2,3972,2,2000,Client1,2000,23,31,1,0.2,0.6
42962,prod1,2,3972,2,2000,Client1,2100,23,31,1,0.4,0.8
42963,prod2,2,3973,8,5600,Client1,500,23,44,0,0.8,0.4
42964,prod1,2,3973,8,5600,Client1,5600,23,44,0,0.4,0.4
42965,prod13,2,3973,8,5600,Client1,1800,23,44,0,0.8,0.2
42966,prod12,2,3974,10,7000,Client3,400,17,20,4,0.2,1.0
42967,prod1,2,3974,10,7000,Client3,7000,17,20,4,0.2,0.0
42968,prod1,2,3974,10,7000,Client3,6300,17,20,4,0.6,0.4
42969,prod15,2,3975,9,3600,Client8,1000,10,23,0,0.4,0.4
42970,prod12,2,3975,9,3600,Client8,3600,10,23,0,0.2,0.2
42971,prod3,2,3975,9,3600,Client8,2700,10,23,0,0.2,0.4
42972,prod14,2,3975,9,3600,Client8,200,10,23,0,0.6,0.8
42973,prod11,2,3976,4,1600,Client0,600,18,40,5,0.4,0.6
42974,prod5,2,3976,4,1600,Client0,7200,18,40,5,0.4,0.8
42975,prod12,2,3976,4,1600,Client0,1600,18,40,5,0.2,0.4
42976,prod15,2,3977,11,6800,Client2,1000,22,11,4,0.8,0.4
42977,prod7,2,3977,11,6800,Client2,2800,22,11,4,0.6,0.4
42978,prod3,2,3977,11,6800,Client2,2700,22,11,4,0.8,0.6
42979,prod15,2,3977,11,6800,Client2,4000,22,11,4,0.6,0.4
42980,prod3,2,3978,10,10000,Client0,300,12,10,6,0.4,0.4
42981,prod15,2,3978,10,10000,Client0,10000,12,10,6,0.2,0.4
42982,prod1,2,3978,10,10000,Client0,6300,12,10,6,0.8,0.6
42983,prod1,2,3979,2,2000,Client2,700,20,48,0,0.6,0.6
42984,prod15,2,3979,2,2000,Client2,2000,20,48,0,0.4,0.4
42985,prod1,2,3980,9,3600,Client0,700,13,26,2,1.0,0.6
42986,prod1,2,3980,9,3600,Client0,5600,13,26,2,0.8,0.6
42987,prod3,2,3980,9,3600,Client0,1800,13,26,2,0.6,0.6
42988,prod12,2,3980,9,3600,Client0,3600,13,26,2,0.6,0.4
42989,prod14,2,3981,2,1400,Client8,100,20,1,5,0.6,0.6
42990,prod3,2,3981,2,1400,Client8,1800,20,1,5,0.6,0.4
42991,prod1,2,3981,2,1400,Client8,1400,20,1,5,0.4,0.6
42992,prod5,2,3982,11,6600,Client2,900,22,25,2,0.4,0.6
42993,prod12,2,3982,11,6600,Client2,2400,22,25,2,0.4,0.6
42994,prod11,2,3982,11,6600,Client2,6600,22,25,2,0.4,0.4
42995,prod5,2,3982,11,6600,Client2,4500,22,25,2,0.8,0.6
42996,prod10,2,3983,1,1000,Client8,1000,19,42,3,0.2,0.2
42997,prod1,2,3983,1,1000,Client8,1400,19,42,3,0.4,0.4
42998,prod15,2,3983,1,1000,Client8,9000,19,42,3,0.2,0.6
42999,prod15,2,3983,1,1000,Client8,5000,19,42,3,0.4,0.2
43000,prod2,2,3984,7,4900,Client0,500,21,17,0,0.6,0.2
43001,prod1,2,3984,7,4900,Client0,4900,21,17,0,0.4,0.6
43002,prod11,2,3984,7,4900,Client0,6600,21,17,0,1.0,0.6
43003,prod6,2,3985,4,3600,Client0,600,13,13,5,0.6,0.4
43004,prod5,2,3985,4,3600,Client0,3600,13,13,5,0.2,0.4
43005,prod2,2,3985,4,3600,Client0,1000,13,13,5,0.8,0.4
43006,prod14,2,3986,5,2500,Client8,100,9,15,6,0.8,0.8
43007,prod2,2,3986,5,2500,Client8,2500,9,15,6,0.2,0.6
43008,prod15,2,3986,5,2500,Client8,10000,9,15,6,0.4,0.6
43009,prod12,2,3987,6,600,Client1,400,15,32,5,0.8,0.6
43010,prod14,2,3987,6,600,Client1,600,15,32,5,0.2,0.4
43011,prod1,2,3987,6,600,Client1,4200,15,32,5,0.6,0.2
43012,prod15,2,3988,1,1000,Client2,1000,17,55,2,0.2,0.6
43013,prod6,2,3988,1,1000,Client2,5400,17,55,2,0.8,0.0
43014,prod13,2,3988,1,1000,Client2,1400,17,55,2,0.6,0.2
43015,prod6,2,3988,1,1000,Client2,6600,17,55,2,0.4,0.2
43016,prod14,2,3989,1,100,Client1,100,17,30,1,0.0,0.6
43017,prod6,2,3989,1,100,Client1,3000,17,30,1,0.4,0.2
43018,prod7,2,3989,1,100,Client1,3200,17,30,1,0.2,0.8
43019,prod14,2,3990,11,9900,Client0,100,7,48,6,0.4,0.8
43020,prod4,2,3990,11,9900,Client0,800,7,48,6,0.6,0.8
43021,prod5,2,3990,11,9900,Client0,9900,7,48,6,0.4,0.6
43022,prod15,2,3991,2,2000,Client0,1000,18,18,5,0.4,0.4
43023,prod15,2,3991,2,2000,Client0,2000,18,18,5,0.2,0.8
43024,prod13,2,3992,1,200,Client0,200,15,34,0,0.4,0.2
43025,prod2,2,3992,1,200,Client0,4500,15,34,0,0.8,0.2
43026,prod6,2,3992,1,200,Client0,1800,15,34,0,0.6,0.6
43027,prod2,2,3993,1,500,Client8,500,15,20,6,0.4,0.6
43028,prod12,2,3993,1,500,Client8,4400,15,20,6,0.4,1.0
43029,prod2,2,3993,1,500,Client8,2000,15,20,6,0.6,0.6
43030,prod8,2,3994,1,200,Client0,200,20,54,5,0.4,0.6
43031,prod13,2,3994,1,200,Client0,400,20,54,5,0.6,0.4
43032,prod3,2,3994,1,200,Client0,1800,20,54,5,0.4,0.8
43033,prod2,2,3995,1,500,Client0,500,20,55,4,0.4,0.4
